,Unnamed: 0,Source,Target,Interaction
8126,922,KAG9280344.1,KAG9274257.1,-
8127,3777,KAG9280449.1,KAG9283012.1,-
8128,1601,KAG9280464.1,KAG9259675.1,+
8129,2465,KAG9280464.1,KAG9259909.1,?
8130,9688,KAG9280464.1,KAG9260382.1,?
8131,1606,KAG9280464.1,KAG9260526.1,+
8132,2434,KAG9280464.1,KAG9261292.1,?
8133,2450,KAG9280464.1,KAG9261961.1,?
8134,9562,KAG9280464.1,KAG9262609.1,?
8135,9698,KAG9280464.1,KAG9263027.1,?
8136,2460,KAG9280464.1,KAG9263345.1,-
8137,2445,KAG9280464.1,KAG9263652.1,+
8138,2463,KAG9280464.1,KAG9263807.1,?
8139,2452,KAG9280464.1,KAG9264237.1,-
8140,9699,KAG9280464.1,KAG9264492.1,?
8141,2444,KAG9280464.1,KAG9264523.1,?
8142,9731,KAG9280464.1,KAG9264987.1,?
8143,1603,KAG9280464.1,KAG9265518.1,+
8144,9687,KAG9280464.1,KAG9265787.1,?
8145,9686,KAG9280464.1,KAG9265904.1,?
8146,9595,KAG9280464.1,KAG9267007.1,?
8147,9689,KAG9280464.1,KAG9267454.1,?
8148,9623,KAG9280464.1,KAG9267510.1,?
8149,9716,KAG9280464.1,KAG9267669.1,?
8150,9735,KAG9280464.1,KAG9267806.1,?
8151,9554,KAG9280464.1,KAG9267809.1,?
8152,2468,KAG9280464.1,KAG9267884.1,?
8153,9651,KAG9280464.1,KAG9267936.1,?
8154,2472,KAG9280464.1,KAG9267969.1,+
8155,9727,KAG9280464.1,KAG9269845.1,?
8156,9680,KAG9280464.1,KAG9269857.1,?
8157,9556,KAG9280464.1,KAG9269975.1,?
8158,1604,KAG9280464.1,KAG9270734.1,?
8159,2467,KAG9280464.1,KAG9271714.1,-
8160,9738,KAG9280464.1,KAG9271924.1,?
8161,9609,KAG9280464.1,KAG9271968.1,?
8162,9730,KAG9280464.1,KAG9271990.1,?
8163,9719,KAG9280464.1,KAG9273357.1,?
8164,9600,KAG9280464.1,KAG9274346.1,?
8165,2443,KAG9280464.1,KAG9274523.1,-
8166,2448,KAG9280464.1,KAG9274637.1,-
8167,1615,KAG9280464.1,KAG9274859.1,-
8168,9560,KAG9280464.1,KAG9274998.1,?
8169,9633,KAG9280464.1,KAG9275286.1,?
8170,2455,KAG9280464.1,KAG9277274.1,-
8171,2470,KAG9280464.1,KAG9277785.1,?
8172,9683,KAG9280464.1,KAG9277797.1,?
8173,9685,KAG9280464.1,KAG9277867.1,?
8174,9561,KAG9280464.1,KAG9278406.1,?
8175,9681,KAG9280464.1,KAG9280312.1,?
8176,2451,KAG9280464.1,KAG9280464.1,?
8177,1614,KAG9280464.1,KAG9281087.1,+
8178,2469,KAG9280464.1,KAG9281652.1,+
8179,9707,KAG9280464.1,KAG9282017.1,?
8180,1613,KAG9280464.1,KAG9282484.1,?
8181,9670,KAG9280464.1,KAG9282795.1,?
8182,2447,KAG9280464.1,KAG9283012.1,?
8183,3907,KAG9280471.1,KAG9268498.1,+
8184,2629,KAG9280471.1,KAG9281523.1,-
8185,2951,KAG9280489.1,KAG9260512.1,+
8186,2946,KAG9280489.1,KAG9260731.1,+
8187,2954,KAG9280489.1,KAG9270332.1,+
8188,2953,KAG9280489.1,KAG9276970.1,+
8189,2947,KAG9280489.1,KAG9277654.1,+
8190,2948,KAG9280489.1,KAG9280490.1,+
8191,2950,KAG9280489.1,KAG9281115.1,+
8192,2959,KAG9280490.1,KAG9260512.1,+
8193,2957,KAG9280490.1,KAG9260731.1,+
8194,4305,KAG9280490.1,KAG9261557.1,?
8195,2962,KAG9280490.1,KAG9270332.1,+
8196,2961,KAG9280490.1,KAG9276694.1,+
8197,2958,KAG9280490.1,KAG9277654.1,+
8198,5327,KAG9280493.1,KAG9283483.1,-
8199,6273,KAG9280494.1,KAG9261212.1,?
8200,6274,KAG9280494.1,KAG9273957.1,?
8201,3915,KAG9280525.1,KAG9259771.1,?
8202,3921,KAG9280525.1,KAG9260282.1,+
8203,5258,KAG9280525.1,KAG9260713.1,?
8204,3916,KAG9280525.1,KAG9261926.1,+
8205,3923,KAG9280525.1,KAG9261998.1,?
8206,3908,KAG9280525.1,KAG9262117.1,+
8207,3907,KAG9280525.1,KAG9262149.1,-
8208,3917,KAG9280525.1,KAG9262497.1,+
8209,5261,KAG9280525.1,KAG9262630.1,+
8210,5259,KAG9280525.1,KAG9264969.1,+
8211,5257,KAG9280525.1,KAG9265850.1,+
8212,3924,KAG9280525.1,KAG9265964.1,?
8213,5255,KAG9280525.1,KAG9267072.1,?
8214,3929,KAG9280525.1,KAG9267303.1,+
8215,5248,KAG9280525.1,KAG9270571.1,?
8216,3910,KAG9280525.1,KAG9271356.1,+
8217,5253,KAG9280525.1,KAG9271504.1,?
8218,5250,KAG9280525.1,KAG9272183.1,+
8219,3911,KAG9280525.1,KAG9272942.1,+
8220,5252,KAG9280525.1,KAG9274501.1,+
8221,5254,KAG9280525.1,KAG9275516.1,+
8222,5256,KAG9280525.1,KAG9275519.1,+
8223,5260,KAG9280525.1,KAG9276959.1,?
8224,3928,KAG9280525.1,KAG9276970.1,?
8225,5262,KAG9280525.1,KAG9277943.1,?
8226,3927,KAG9280525.1,KAG9278622.1,+
8227,3926,KAG9280525.1,KAG9279313.1,?
8228,5247,KAG9280525.1,KAG9282161.1,+
8229,9,KAG9280549.1,KAG9275789.1,?
8230,8,KAG9280549.1,KAG9279605.1,?
8231,4309,KAG9280551.1,KAG9265347.1,-
8232,5617,KAG9280551.1,KAG9268519.1,?
8233,5613,KAG9280551.1,KAG9268926.1,?
8234,5616,KAG9280551.1,KAG9269944.1,?
8235,5611,KAG9280551.1,KAG9273080.1,?
8236,5619,KAG9280551.1,KAG9274094.1,-
8237,5612,KAG9280551.1,KAG9276164.1,?
8238,5618,KAG9280551.1,KAG9278591.1,?
8239,2247,KAG9280557.1,KAG9259406.1,-
8240,2246,KAG9280557.1,KAG9262887.1,?
8241,1453,KAG9280557.1,KAG9264255.1,?
8242,2238,KAG9280557.1,KAG9265462.1,?
8243,2243,KAG9280557.1,KAG9266670.1,+
8244,1452,KAG9280557.1,KAG9266914.1,?
8245,1451,KAG9280557.1,KAG9267911.1,+
8246,1449,KAG9280557.1,KAG9269893.1,+
8247,1435,KAG9280557.1,KAG9269955.1,?
8248,1441,KAG9280557.1,KAG9271667.1,?
8249,2237,KAG9280557.1,KAG9271938.1,+
8250,1445,KAG9280557.1,KAG9272730.1,?
8251,2249,KAG9280557.1,KAG9273957.1,+
8252,2242,KAG9280557.1,KAG9275203.1,+
8253,1440,KAG9280557.1,KAG9275553.1,?
8254,1450,KAG9280557.1,KAG9275789.1,+
8255,1431,KAG9280557.1,KAG9277467.1,+
8256,2251,KAG9280557.1,KAG9278337.1,?
8257,1443,KAG9280557.1,KAG9279619.1,?
8258,2240,KAG9280557.1,KAG9281858.1,+
8259,1436,KAG9280557.1,KAG9282265.1,+
8260,1439,KAG9280557.1,KAG9282484.1,?
8261,1444,KAG9280557.1,KAG9282614.1,?
8262,835,KAG9280587.1,KAG9259538.1,?
8263,914,KAG9280587.1,KAG9260463.1,?
8264,913,KAG9280587.1,KAG9260724.1,?
8265,672,KAG9280587.1,KAG9260811.1,?
8266,1975,KAG9280587.1,KAG9260832.1,+
8267,786,KAG9280587.1,KAG9260890.1,?
8268,784,KAG9280587.1,KAG9262164.1,?
8269,779,KAG9280587.1,KAG9262223.1,?
8270,841,KAG9280587.1,KAG9262444.1,?
8271,801,KAG9280587.1,KAG9262480.1,?
8272,696,KAG9280587.1,KAG9262676.1,?
8273,800,KAG9280587.1,KAG9263256.1,?
8274,862,KAG9280587.1,KAG9263653.1,?
8275,933,KAG9280587.1,KAG9263825.1,?
8276,847,KAG9280587.1,KAG9263993.1,?
8277,823,KAG9280587.1,KAG9264331.1,?
8278,830,KAG9280587.1,KAG9264340.1,?
8279,772,KAG9280587.1,KAG9264637.1,?
8280,860,KAG9280587.1,KAG9264742.1,?
8281,792,KAG9280587.1,KAG9264767.1,?
8282,870,KAG9280587.1,KAG9264885.1,?
8283,899,KAG9280587.1,KAG9265201.1,?
8284,924,KAG9280587.1,KAG9265262.1,?
8285,902,KAG9280587.1,KAG9265382.1,?
8286,757,KAG9280587.1,KAG9265586.1,?
8287,928,KAG9280587.1,KAG9265638.1,?
8288,795,KAG9280587.1,KAG9265745.1,?
8289,856,KAG9280587.1,KAG9266005.1,?
8290,645,KAG9280587.1,KAG9266214.1,?
8291,808,KAG9280587.1,KAG9266359.1,?
8292,873,KAG9280587.1,KAG9266478.1,?
8293,810,KAG9280587.1,KAG9266498.1,?
8294,926,KAG9280587.1,KAG9267162.1,?
8295,833,KAG9280587.1,KAG9267411.1,?
8296,839,KAG9280587.1,KAG9267552.1,?
8297,646,KAG9280587.1,KAG9267809.1,?
8298,818,KAG9280587.1,KAG9268193.1,?
8299,891,KAG9280587.1,KAG9268455.1,?
8300,861,KAG9280587.1,KAG9268563.1,?
8301,848,KAG9280587.1,KAG9268614.1,?
8302,767,KAG9280587.1,KAG9268869.1,?
8303,732,KAG9280587.1,KAG9269106.1,?
8304,776,KAG9280587.1,KAG9269236.1,?
8305,665,KAG9280587.1,KAG9269430.1,?
8306,815,KAG9280587.1,KAG9269438.1,?
8307,709,KAG9280587.1,KAG9269981.1,?
8308,869,KAG9280587.1,KAG9269993.1,?
8309,750,KAG9280587.1,KAG9270081.1,?
8310,756,KAG9280587.1,KAG9270846.1,?
8311,1977,KAG9280587.1,KAG9271644.1,+
8312,932,KAG9280587.1,KAG9271924.1,?
8313,763,KAG9280587.1,KAG9272399.1,?
8314,828,KAG9280587.1,KAG9272642.1,?
8315,864,KAG9280587.1,KAG9273012.1,?
8316,881,KAG9280587.1,KAG9273357.1,?
8317,802,KAG9280587.1,KAG9273628.1,?
8318,749,KAG9280587.1,KAG9273703.1,?
8319,911,KAG9280587.1,KAG9274001.1,?
8320,887,KAG9280587.1,KAG9274020.1,?
8321,1978,KAG9280587.1,KAG9274093.1,-
8322,855,KAG9280587.1,KAG9274094.1,?
8323,813,KAG9280587.1,KAG9274186.1,?
8324,714,KAG9280587.1,KAG9275167.1,?
8325,912,KAG9280587.1,KAG9276144.1,?
8326,922,KAG9280587.1,KAG9276592.1,?
8327,930,KAG9280587.1,KAG9276673.1,?
8328,649,KAG9280587.1,KAG9276696.1,?
8329,921,KAG9280587.1,KAG9277062.1,?
8330,829,KAG9280587.1,KAG9277474.1,?
8331,650,KAG9280587.1,KAG9278225.1,?
8332,821,KAG9280587.1,KAG9278460.1,?
8333,845,KAG9280587.1,KAG9278754.1,?
8334,769,KAG9280587.1,KAG9278789.1,?
8335,880,KAG9280587.1,KAG9279066.1,?
8336,760,KAG9280587.1,KAG9279307.1,?
8337,797,KAG9280587.1,KAG9279527.1,?
8338,904,KAG9280587.1,KAG9280192.1,?
8339,647,KAG9280587.1,KAG9280587.1,?
8340,819,KAG9280587.1,KAG9280857.1,?
8341,844,KAG9280587.1,KAG9280861.1,?
8342,698,KAG9280587.1,KAG9280924.1,?
8343,1976,KAG9280587.1,KAG9281034.1,-
8344,803,KAG9280587.1,KAG9281210.1,?
8345,822,KAG9280587.1,KAG9281238.1,?
8346,834,KAG9280587.1,KAG9281728.1,?
8347,903,KAG9280587.1,KAG9282508.1,?
8348,854,KAG9280587.1,KAG9282801.1,?
8349,917,KAG9280587.1,KAG9283022.1,?
8350,758,KAG9280587.1,KAG9283039.1,?
8351,849,KAG9280587.1,KAG9283292.1,?
8352,807,KAG9280587.1,KAG9283392.1,?
8353,780,KAG9280587.1,KAG9283913.1,?
8354,5347,KAG9280634.1,KAG9261690.1,?
8355,5345,KAG9280634.1,KAG9282128.1,-
8356,3340,KAG9280642.1,KAG9263817.1,-
8357,3341,KAG9280642.1,KAG9264931.1,?
8358,2186,KAG9280642.1,KAG9278477.1,+
8359,667,KAG9280690.1,KAG9260570.1,+
8360,5058,KAG9280709.1,KAG9264330.1,?
8361,5056,KAG9280709.1,KAG9264903.1,?
8362,5060,KAG9280709.1,KAG9270548.1,?
8363,5059,KAG9280709.1,KAG9271460.1,+
8364,4545,KAG9280733.1,KAG9267104.1,+
8365,4546,KAG9280733.1,KAG9268240.1,+
8366,8814,KAG9280739.1,KAG9278671.1,?
8367,2670,KAG9280764.1,KAG9279544.1,-
8368,1110,KAG9280779.1,KAG9259419.1,?
8369,627,KAG9280779.1,KAG9260767.1,?
8370,1111,KAG9280779.1,KAG9265546.1,-
8371,1734,KAG9280809.1,KAG9277500.1,+
8372,6457,KAG9280823.1,KAG9262641.1,?
8373,6458,KAG9280823.1,KAG9265904.1,+
8374,6459,KAG9280823.1,KAG9267552.1,+
8375,8314,KAG9280823.1,KAG9278337.1,-
8376,5652,KAG9280829.1,KAG9259686.1,-
8377,4371,KAG9280829.1,KAG9260825.1,?
8378,4367,KAG9280829.1,KAG9260932.1,-
8379,4376,KAG9280829.1,KAG9261741.1,+
8380,4405,KAG9280829.1,KAG9263072.1,+
8381,4385,KAG9280829.1,KAG9263346.1,?
8382,4382,KAG9280829.1,KAG9263518.1,-
8383,4395,KAG9280829.1,KAG9264221.1,?
8384,4372,KAG9280829.1,KAG9264736.1,+
8385,4397,KAG9280829.1,KAG9264800.1,+
8386,4362,KAG9280829.1,KAG9265768.1,+
8387,5673,KAG9280829.1,KAG9266657.1,+
8388,5656,KAG9280829.1,KAG9268103.1,+
8389,4399,KAG9280829.1,KAG9269844.1,+
8390,4374,KAG9280829.1,KAG9270643.1,?
8391,5675,KAG9280829.1,KAG9270760.1,-
8392,4377,KAG9280829.1,KAG9271691.1,+
8393,4388,KAG9280829.1,KAG9271692.1,?
8394,5674,KAG9280829.1,KAG9273079.1,?
8395,5662,KAG9280829.1,KAG9273157.1,+
8396,4390,KAG9280829.1,KAG9273275.1,?
8397,5665,KAG9280829.1,KAG9273424.1,+
8398,5650,KAG9280829.1,KAG9273471.1,?
8399,4379,KAG9280829.1,KAG9273528.1,+
8400,5679,KAG9280829.1,KAG9274212.1,-
8401,5681,KAG9280829.1,KAG9274257.1,+
8402,4369,KAG9280829.1,KAG9275792.1,-
8403,4359,KAG9280829.1,KAG9275798.1,+
8404,4370,KAG9280829.1,KAG9276735.1,+
8405,4392,KAG9280829.1,KAG9277084.1,+
8406,5651,KAG9280829.1,KAG9277452.1,?
8407,4398,KAG9280829.1,KAG9277623.1,?
8408,5653,KAG9280829.1,KAG9278896.1,+
8409,4400,KAG9280829.1,KAG9279013.1,+
8410,5686,KAG9280829.1,KAG9279109.1,-
8411,5690,KAG9280829.1,KAG9279544.1,-
8412,4378,KAG9280829.1,KAG9280157.1,+
8413,4365,KAG9280829.1,KAG9280477.1,+
8414,5664,KAG9280829.1,KAG9281126.1,-
8415,5680,KAG9280829.1,KAG9282614.1,+
8416,5670,KAG9280829.1,KAG9282676.1,?
8417,5685,KAG9280829.1,KAG9282917.1,?
8418,5676,KAG9280829.1,KAG9283215.1,+
8419,4364,KAG9280829.1,KAG9283483.1,+
8420,5684,KAG9280829.1,KAG9283756.1,?
8421,2581,KAG9280904.1,KAG9262387.1,?
8422,3861,KAG9280904.1,KAG9264620.1,+
8423,2580,KAG9280904.1,KAG9271954.1,+
8424,3856,KAG9280904.1,KAG9275039.1,?
8425,3860,KAG9280904.1,KAG9277190.1,+
8426,2585,KAG9280904.1,KAG9280904.1,+
8427,2587,KAG9280904.1,KAG9281523.1,?
8428,2582,KAG9280904.1,KAG9281994.1,?
8429,2586,KAG9280904.1,KAG9283344.1,+
8430,4405,KAG9280907.1,KAG9264931.1,?
8431,6465,KAG9280992.1,KAG9264400.1,+
8432,4879,KAG9280992.1,KAG9277110.1,?
8433,4881,KAG9280992.1,KAG9278243.1,+
8434,4886,KAG9280992.1,KAG9280829.1,+
8435,4883,KAG9280992.1,KAG9280964.1,+
8436,3662,KAG9281000.1,KAG9264331.1,-
8437,3783,KAG9281027.1,KAG9270219.1,+
8438,5113,KAG9281027.1,KAG9270262.1,+
8439,5112,KAG9281027.1,KAG9283012.1,?
8440,4607,KAG9281048.1,KAG9260368.1,?
8441,4608,KAG9281048.1,KAG9263395.1,-
8442,4603,KAG9281048.1,KAG9264596.1,?
8443,4610,KAG9281048.1,KAG9266914.1,+
8444,5919,KAG9281048.1,KAG9269527.1,-
8445,5920,KAG9281048.1,KAG9272113.1,?
8446,4605,KAG9281048.1,KAG9272231.1,-
8447,4611,KAG9281048.1,KAG9276420.1,?
8448,5921,KAG9281048.1,KAG9282298.1,-
8449,1767,KAG9281060.1,KAG9260512.1,-
8450,2581,KAG9281060.1,KAG9260832.1,-
8451,2583,KAG9281060.1,KAG9272222.1,-
8452,2582,KAG9281060.1,KAG9278979.1,-
8453,1766,KAG9281060.1,KAG9281115.1,-
8454,2584,KAG9281060.1,KAG9282050.1,-
8455,1522,KAG9281081.1,KAG9268490.1,-
8456,2996,KAG9281115.1,KAG9260427.1,+
8457,3005,KAG9281115.1,KAG9260512.1,+
8458,2982,KAG9281115.1,KAG9260731.1,+
8459,2981,KAG9281115.1,KAG9261259.1,?
8460,2989,KAG9281115.1,KAG9261318.1,?
8461,2967,KAG9281115.1,KAG9261557.1,+
8462,2968,KAG9281115.1,KAG9262641.1,?
8463,3017,KAG9281115.1,KAG9264330.1,?
8464,2995,KAG9281115.1,KAG9264882.1,?
8465,3015,KAG9281115.1,KAG9264999.1,+
8466,4308,KAG9281115.1,KAG9265727.1,+
8467,3016,KAG9281115.1,KAG9266355.1,+
8468,2980,KAG9281115.1,KAG9266670.1,?
8469,2978,KAG9281115.1,KAG9267104.1,?
8470,2975,KAG9281115.1,KAG9268772.1,?
8471,2974,KAG9281115.1,KAG9269119.1,?
8472,3021,KAG9281115.1,KAG9270332.1,+
8473,2985,KAG9281115.1,KAG9270681.1,?
8474,4309,KAG9281115.1,KAG9271331.1,?
8475,3001,KAG9281115.1,KAG9271736.1,+
8476,2969,KAG9281115.1,KAG9272000.1,+
8477,2992,KAG9281115.1,KAG9272628.1,-
8478,2986,KAG9281115.1,KAG9273311.1,?
8479,2976,KAG9281115.1,KAG9273358.1,?
8480,2977,KAG9281115.1,KAG9275049.1,?
8481,3022,KAG9281115.1,KAG9275144.1,?
8482,2971,KAG9281115.1,KAG9275305.1,+
8483,3019,KAG9281115.1,KAG9275789.1,?
8484,2972,KAG9281115.1,KAG9276351.1,+
8485,3010,KAG9281115.1,KAG9276694.1,-
8486,3020,KAG9281115.1,KAG9276970.1,?
8487,3004,KAG9281115.1,KAG9277186.1,?
8488,2991,KAG9281115.1,KAG9277654.1,+
8489,2999,KAG9281115.1,KAG9280489.1,-
8490,2998,KAG9281115.1,KAG9280490.1,+
8491,2973,KAG9281115.1,KAG9280568.1,?
8492,2997,KAG9281115.1,KAG9280904.1,+
8493,2990,KAG9281115.1,KAG9281556.1,?
8494,3003,KAG9281115.1,KAG9281670.1,?
8495,3012,KAG9281115.1,KAG9282069.1,+
8496,2987,KAG9281115.1,KAG9282155.1,+
8497,8735,KAG9281139.1,KAG9267338.1,?
8498,8737,KAG9281139.1,KAG9274627.1,-
8499,8736,KAG9281139.1,KAG9275830.1,-
8500,6770,KAG9281139.1,KAG9280471.1,+
8501,3356,KAG9281146.1,KAG9273109.1,?
8502,3343,KAG9281146.1,KAG9277484.1,+
8503,2190,KAG9281146.1,KAG9279071.1,+
8504,2191,KAG9281146.1,KAG9279072.1,?
8505,2818,KAG9281230.1,KAG9260361.1,-
8506,2803,KAG9281230.1,KAG9260765.1,-
8507,2812,KAG9281230.1,KAG9261050.1,?
8508,2808,KAG9281230.1,KAG9267310.1,-
8509,2817,KAG9281230.1,KAG9267751.1,-
8510,2819,KAG9281230.1,KAG9268729.1,-
8511,2809,KAG9281230.1,KAG9271450.1,-
8512,2814,KAG9281230.1,KAG9271585.1,+
8513,2815,KAG9281230.1,KAG9271616.1,?
8514,2813,KAG9281230.1,KAG9273355.1,?
8515,2821,KAG9281230.1,KAG9275488.1,-
8516,2805,KAG9281230.1,KAG9276486.1,+
8517,2820,KAG9281230.1,KAG9276970.1,+
8518,2822,KAG9281230.1,KAG9278491.1,-
8519,2810,KAG9281230.1,KAG9279805.1,+
8520,4996,KAG9281234.1,KAG9261786.1,-
8521,4993,KAG9281234.1,KAG9263557.1,-
8522,4990,KAG9281234.1,KAG9263822.1,?
8523,4991,KAG9281234.1,KAG9268659.1,-
8524,4992,KAG9281234.1,KAG9274794.1,-
8525,4998,KAG9281234.1,KAG9281886.1,?
8526,4994,KAG9281234.1,KAG9282541.1,+
8527,3068,KAG9281282.1,KAG9280174.1,?
8528,938,KAG9281371.1,KAG9264107.1,?
8529,940,KAG9281371.1,KAG9266914.1,-
8530,935,KAG9281371.1,KAG9272737.1,?
8531,884,KAG9281379.1,KAG9260361.1,-
8532,881,KAG9281379.1,KAG9260731.1,?
8533,1525,KAG9281379.1,KAG9260832.1,?
8534,882,KAG9281379.1,KAG9267102.1,-
8535,880,KAG9281379.1,KAG9267104.1,?
8536,1524,KAG9281379.1,KAG9267915.1,?
8537,885,KAG9281379.1,KAG9271791.1,+
8538,1527,KAG9281379.1,KAG9273168.1,-
8539,1526,KAG9281379.1,KAG9274859.1,+
8540,6656,KAG9281523.1,KAG9259576.1,+
8541,6690,KAG9281523.1,KAG9259909.1,?
8542,6568,KAG9281523.1,KAG9260368.1,-
8543,6646,KAG9281523.1,KAG9260512.1,-
8544,6570,KAG9281523.1,KAG9260731.1,+
8545,6618,KAG9281523.1,KAG9260819.1,+
8546,6642,KAG9281523.1,KAG9260913.1,?
8547,6630,KAG9281523.1,KAG9261139.1,-
8548,6566,KAG9281523.1,KAG9261285.1,?
8549,6688,KAG9281523.1,KAG9261604.1,?
8550,6676,KAG9281523.1,KAG9261767.1,-
8551,6591,KAG9281523.1,KAG9261780.1,+
8552,6653,KAG9281523.1,KAG9261813.1,+
8553,6660,KAG9281523.1,KAG9261909.1,+
8554,6632,KAG9281523.1,KAG9261984.1,+
8555,6693,KAG9281523.1,KAG9262158.1,-
8556,6718,KAG9281523.1,KAG9262540.1,+
8557,6670,KAG9281523.1,KAG9262660.1,-
8558,6593,KAG9281523.1,KAG9263122.1,?
8559,6683,KAG9281523.1,KAG9263264.1,-
8560,6664,KAG9281523.1,KAG9263395.1,-
8561,6689,KAG9281523.1,KAG9263509.1,-
8562,6633,KAG9281523.1,KAG9263738.1,-
8563,6650,KAG9281523.1,KAG9263807.1,?
8564,6539,KAG9281523.1,KAG9264022.1,?
8565,6551,KAG9281523.1,KAG9264203.1,+
8566,6590,KAG9281523.1,KAG9264313.1,?
8567,6709,KAG9281523.1,KAG9264368.1,-
8568,6658,KAG9281523.1,KAG9264435.1,-
8569,6558,KAG9281523.1,KAG9264596.1,?
8570,6588,KAG9281523.1,KAG9265386.1,+
8571,6587,KAG9281523.1,KAG9265526.1,+
8572,6576,KAG9281523.1,KAG9265594.1,-
8573,6657,KAG9281523.1,KAG9265964.1,?
8574,6711,KAG9281523.1,KAG9266117.1,+
8575,6730,KAG9281523.1,KAG9266142.1,+
8576,6625,KAG9281523.1,KAG9266932.1,-
8577,6726,KAG9281523.1,KAG9266956.1,-
8578,6623,KAG9281523.1,KAG9266987.1,?
8579,6662,KAG9281523.1,KAG9267230.1,?
8580,6682,KAG9281523.1,KAG9267703.1,?
8581,6680,KAG9281523.1,KAG9267811.1,?
8582,6712,KAG9281523.1,KAG9267884.1,-
8583,6562,KAG9281523.1,KAG9267896.1,+
8584,6583,KAG9281523.1,KAG9267988.1,+
8585,6701,KAG9281523.1,KAG9268167.1,+
8586,6715,KAG9281523.1,KAG9268175.1,+
8587,6640,KAG9281523.1,KAG9268229.1,-
8588,6691,KAG9281523.1,KAG9268360.1,+
8589,6544,KAG9281523.1,KAG9268373.1,?
8590,6621,KAG9281523.1,KAG9268478.1,?
8591,6679,KAG9281523.1,KAG9268826.1,-
8592,6708,KAG9281523.1,KAG9269122.1,+
8593,6729,KAG9281523.1,KAG9269745.1,?
8594,6704,KAG9281523.1,KAG9270043.1,-
8595,6663,KAG9281523.1,KAG9270292.1,?
8596,6723,KAG9281523.1,KAG9270332.1,+
8597,6586,KAG9281523.1,KAG9270486.1,+
8598,6603,KAG9281523.1,KAG9270734.1,+
8599,6611,KAG9281523.1,KAG9271691.1,+
8600,6581,KAG9281523.1,KAG9271812.1,+
8601,6585,KAG9281523.1,KAG9271856.1,?
8602,6592,KAG9281523.1,KAG9272198.1,?
8603,6564,KAG9281523.1,KAG9272231.1,?
8604,6638,KAG9281523.1,KAG9272360.1,+
8605,6560,KAG9281523.1,KAG9272585.1,?
8606,6634,KAG9281523.1,KAG9272703.1,-
8607,6594,KAG9281523.1,KAG9272756.1,-
8608,6614,KAG9281523.1,KAG9273035.1,+
8609,6615,KAG9281523.1,KAG9273058.1,+
8610,6705,KAG9281523.1,KAG9273192.1,?
8611,6672,KAG9281523.1,KAG9273620.1,+
8612,6644,KAG9281523.1,KAG9273957.1,?
8613,6725,KAG9281523.1,KAG9274070.1,-
8614,6703,KAG9281523.1,KAG9274158.1,?
8615,6696,KAG9281523.1,KAG9274257.1,?
8616,6668,KAG9281523.1,KAG9275060.1,+
8617,6595,KAG9281523.1,KAG9275121.1,?
8618,6541,KAG9281523.1,KAG9275581.1,+
8619,6561,KAG9281523.1,KAG9275740.1,+
8620,6727,KAG9281523.1,KAG9276064.1,+
8621,6722,KAG9281523.1,KAG9276138.1,+
8622,6549,KAG9281523.1,KAG9276230.1,?
8623,6685,KAG9281523.1,KAG9276618.1,-
8624,6563,KAG9281523.1,KAG9277633.1,?
8625,6606,KAG9281523.1,KAG9277794.1,+
8626,6702,KAG9281523.1,KAG9277916.1,?
8627,6548,KAG9281523.1,KAG9278556.1,?
8628,6666,KAG9281523.1,KAG9278600.1,+
8629,6579,KAG9281523.1,KAG9279369.1,?
8630,6692,KAG9281523.1,KAG9279703.1,?
8631,6648,KAG9281523.1,KAG9279773.1,+
8632,6706,KAG9281523.1,KAG9279945.1,?
8633,6635,KAG9281523.1,KAG9280471.1,+
8634,6610,KAG9281523.1,KAG9280503.1,?
8635,6601,KAG9281523.1,KAG9280557.1,-
8636,6545,KAG9281523.1,KAG9280671.1,+
8637,6700,KAG9281523.1,KAG9280709.1,+
8638,6573,KAG9281523.1,KAG9280827.1,?
8639,6645,KAG9281523.1,KAG9281115.1,?
8640,6665,KAG9281523.1,KAG9281199.1,?
8641,6713,KAG9281523.1,KAG9281482.1,-
8642,6720,KAG9281523.1,KAG9281523.1,+
8643,6565,KAG9281523.1,KAG9281858.1,-
8644,6624,KAG9281523.1,KAG9282128.1,?
8645,6578,KAG9281523.1,KAG9282155.1,+
8646,6599,KAG9281523.1,KAG9282293.1,-
8647,6678,KAG9281523.1,KAG9282373.1,?
8648,6602,KAG9281523.1,KAG9282496.1,+
8649,6697,KAG9281523.1,KAG9282498.1,+
8650,6547,KAG9281523.1,KAG9282578.1,+
8651,6684,KAG9281523.1,KAG9282614.1,-
8652,6707,KAG9281523.1,KAG9282917.1,+
8653,6555,KAG9281523.1,KAG9283483.1,+
8654,2574,KAG9281578.1,KAG9261109.1,?
8655,2570,KAG9281578.1,KAG9267137.1,?
8656,2571,KAG9281578.1,KAG9275425.1,+
8657,2572,KAG9281578.1,KAG9278544.1,?
8658,6967,KAG9281588.1,KAG9264569.1,-
8659,3817,KAG9281601.1,KAG9260878.1,+
8660,2560,KAG9281601.1,KAG9268757.1,+
8661,6537,KAG9281616.1,KAG9273787.1,+
8662,2336,KAG9281629.1,KAG9272618.1,?
8663,3902,KAG9281644.1,KAG9260512.1,?
8664,3897,KAG9281644.1,KAG9261744.1,?
8665,3901,KAG9281644.1,KAG9268001.1,?
8666,3894,KAG9281644.1,KAG9275247.1,?
