,Source,Target,Interaction
1094,KAG9273355.1,KAG9263658.1,?
1095,KAG9273355.1,KAG9274843.1,+
1096,KAG9273355.1,KAG9266984.1,+
1097,KAG9273355.1,KAG9268760.1,+
1102,KAG9273355.1,KAG9261212.1,?
1104,KAG9273355.1,KAG9281198.1,+
1105,KAG9273355.1,KAG9276441.1,+
1108,KAG9273355.1,KAG9272737.1,?
1109,KAG9273355.1,KAG9272198.1,?
1110,KAG9273355.1,KAG9263652.1,+
1112,KAG9273355.1,KAG9282293.1,?
1113,KAG9273355.1,KAG9270734.1,?
1116,KAG9273355.1,KAG9275264.1,+
1117,KAG9273355.1,KAG9260526.1,-
1120,KAG9273355.1,KAG9264483.1,+
1121,KAG9273355.1,KAG9282762.1,+
1122,KAG9273355.1,KAG9277204.1,?
1124,KAG9273355.1,KAG9272360.1,?
1126,KAG9273355.1,KAG9264620.1,+
1130,KAG9273355.1,KAG9270760.1,?
1132,KAG9273355.1,KAG9276639.1,+
1133,KAG9273355.1,KAG9276639.1,?
1134,KAG9273355.1,KAG9261883.1,+
1135,KAG9273355.1,KAG9273264.1,?
1136,KAG9273355.1,KAG9279291.1,+
1137,KAG9273355.1,KAG9273660.1,+
1138,KAG9273355.1,KAG9273660.1,?
1139,KAG9273355.1,KAG9278477.1,-
1140,KAG9273355.1,KAG9282614.1,+
1142,KAG9273355.1,KAG9270860.1,+
1143,KAG9273355.1,KAG9268729.1,+
1144,KAG9273355.1,KAG9274859.1,?
1147,KAG9273355.1,KAG9271930.1,?
1150,KAG9273355.1,KAG9276378.1,+
1151,KAG9273355.1,KAG9282552.1,?
1153,KAG9273355.1,KAG9275236.1,+
1154,KAG9273355.1,KAG9278337.1,?
1155,KAG9273355.1,KAG9272994.1,+
1156,KAG9273355.1,KAG9267969.1,+
1157,KAG9273355.1,KAG9267969.1,?
1158,KAG9263653.1,KAG9269570.1,+
1159,KAG9263653.1,KAG9269570.1,?
1162,KAG9263653.1,KAG9281198.1,+
1163,KAG9263653.1,KAG9276441.1,+
1164,KAG9263653.1,KAG9272129.1,?
1165,KAG9263653.1,KAG9272198.1,?
1166,KAG9263653.1,KAG9263652.1,+
1167,KAG9263653.1,KAG9267819.1,?
1169,KAG9263653.1,KAG9271854.1,?
1171,KAG9263653.1,KAG9264550.1,+
1173,KAG9263653.1,KAG9282715.1,?
1174,KAG9263653.1,KAG9282763.1,?
1175,KAG9263653.1,KAG9277204.1,+
1176,KAG9263653.1,KAG9280471.1,+
1178,KAG9263653.1,KAG9260384.1,+
1179,KAG9263653.1,KAG9264903.1,+
1180,KAG9263653.1,KAG9273660.1,+
1181,KAG9263653.1,KAG9275857.1,?
1182,KAG9263653.1,KAG9271930.1,?
1183,KAG9263653.1,KAG9260337.1,+
1185,KAG9264961.1,KAG9272737.1,-
1186,KAG9264961.1,KAG9265518.1,+
1187,KAG9264961.1,KAG9260384.1,+
1188,KAG9264961.1,KAG9268471.1,+
1189,KAG9264961.1,KAG9281130.1,?
1196,KAG9267819.1,KAG9271954.1,+
1197,KAG9267819.1,KAG9271954.1,-
1198,KAG9267819.1,KAG9272129.1,?
1199,KAG9267819.1,KAG9267287.1,-
1203,KAG9267819.1,KAG9270760.1,?
1204,KAG9267819.1,KAG9274144.1,?
1205,KAG9267819.1,KAG9275434.1,+
1206,KAG9267819.1,KAG9282614.1,+
1207,KAG9267819.1,KAG9281482.1,+
1208,KAG9267819.1,KAG9276378.1,?
1210,KAG9267819.1,KAG9276490.1,+
1211,KAG9267819.1,KAG9283644.1,+
1212,KAG9277658.1,KAG9272138.1,+
1213,KAG9277658.1,KAG9279783.1,?
1215,KAG9277658.1,KAG9268972.1,+
1216,KAG9277658.1,KAG9275374.1,?
1217,KAG9277658.1,KAG9282614.1,+
1220,KAG9263354.1,KAG9265518.1,+
1221,KAG9263354.1,KAG9281482.1,+
1222,KAG9263354.1,KAG9276064.1,+
1224,KAG9276949.1,KAG9270301.1,+
1225,KAG9264190.1,KAG9266487.1,-
1227,KAG9283278.1,KAG9275008.1,?
1228,KAG9283278.1,KAG9272231.1,?
1229,KAG9283278.1,KAG9260985.1,?
1230,KAG9283278.1,KAG9267310.1,?
1231,KAG9283278.1,KAG9283076.1,?
1233,KAG9283278.1,KAG9268972.1,+
1237,KAG9283278.1,KAG9272521.1,?
1239,KAG9283278.1,KAG9281523.1,?
1240,KAG9283278.1,KAG9275375.1,?
1241,KAG9271325.1,KAG9282293.1,+
1256,KAG9272183.1,KAG9267623.1,-
1257,KAG9282293.1,KAG9277353.1,?
1259,KAG9282293.1,KAG9268738.1,?
1261,KAG9282293.1,KAG9278249.1,-
1264,KAG9282293.1,KAG9283660.1,?
1265,KAG9282293.1,KAG9272198.1,?
1267,KAG9282293.1,KAG9282293.1,-
1268,KAG9282293.1,KAG9282293.1,?
1270,KAG9282293.1,KAG9265835.1,?
1271,KAG9282293.1,KAG9276471.1,?
1273,KAG9282293.1,KAG9266342.1,?
1276,KAG9282293.1,KAG9271298.1,?
1281,KAG9282293.1,KAG9282715.1,?
1282,KAG9282293.1,KAG9269458.1,+
1283,KAG9282293.1,KAG9275335.1,?
1284,KAG9282293.1,KAG9260913.1,?
1285,KAG9282293.1,KAG9270760.1,-
1287,KAG9282293.1,KAG9263901.1,+
1288,KAG9282293.1,KAG9259428.1,?
1289,KAG9282293.1,KAG9265503.1,+
1290,KAG9282293.1,KAG9278930.1,?
1291,KAG9282293.1,KAG9271483.1,-
1292,KAG9282293.1,KAG9277043.1,+
1293,KAG9282293.1,KAG9277043.1,?
1294,KAG9282293.1,KAG9264903.1,+
1295,KAG9282293.1,KAG9265964.1,+
1297,KAG9282293.1,KAG9274042.1,+
1298,KAG9282293.1,KAG9275434.1,?
1299,KAG9282293.1,KAG9268471.1,?
1300,KAG9282293.1,KAG9265524.1,+
1301,KAG9282293.1,KAG9260881.1,-
1302,KAG9282293.1,KAG9271177.1,?
1303,KAG9282293.1,KAG9267911.1,?
1304,KAG9282293.1,KAG9269122.1,+
1305,KAG9282293.1,KAG9280419.1,+
1306,KAG9282293.1,KAG9270878.1,+
1307,KAG9282293.1,KAG9270548.1,?
1308,KAG9282293.1,KAG9264912.1,?
1310,KAG9282293.1,KAG9278551.1,+
1311,KAG9282293.1,KAG9279814.1,?
1313,KAG9282293.1,KAG9281523.1,?
1315,KAG9282293.1,KAG9273133.1,?
1317,KAG9272818.1,KAG9282293.1,-
1318,KAG9272818.1,KAG9260913.1,?
1319,KAG9272628.1,KAG9282293.1,-
1320,KAG9272628.1,KAG9282715.1,+
1321,KAG9272628.1,KAG9260913.1,?
1322,KAG9272628.1,KAG9271483.1,-
1323,KAG9272628.1,KAG9278477.1,-
1324,KAG9272628.1,KAG9268175.1,-
1325,KAG9272628.1,KAG9267878.1,-
1327,KAG9268867.1,KAG9265361.1,+
1328,KAG9268867.1,KAG9265361.1,?
1329,KAG9268867.1,KAG9272145.1,?
1330,KAG9268867.1,KAG9278551.1,+
1331,KAG9268867.1,KAG9268793.1,+
1333,KAG9268649.1,KAG9269039.1,?
1337,KAG9268649.1,KAG9283344.1,?
1343,KAG9268601.1,KAG9280174.1,-
1344,KAG9268601.1,KAG9265614.1,?
1345,KAG9268601.1,KAG9269039.1,?
1347,KAG9268601.1,KAG9273787.1,-
1348,KAG9268601.1,KAG9273634.1,?
1349,KAG9268601.1,KAG9260825.1,?
1350,KAG9268601.1,KAG9276717.1,?
1356,KAG9268601.1,KAG9271132.1,?
1357,KAG9268601.1,KAG9275629.1,+
1359,KAG9268601.1,KAG9259685.1,-
1360,KAG9268601.1,KAG9268098.1,?
1368,KAG9268601.1,KAG9270285.1,+
1369,KAG9268601.1,KAG9281969.1,?
1370,KAG9268601.1,KAG9264495.1,+
1371,KAG9268601.1,KAG9263746.1,+
1373,KAG9268601.1,KAG9262627.1,-
1374,KAG9268601.1,KAG9265347.1,?
1375,KAG9268601.1,KAG9283344.1,+
1376,KAG9268601.1,KAG9283344.1,?
1377,KAG9268601.1,KAG9268570.1,?
1379,KAG9268601.1,KAG9274051.1,+
1380,KAG9268601.1,KAG9266914.1,-
1381,KAG9268601.1,KAG9275786.1,?
1382,KAG9268601.1,KAG9262068.1,+
1384,KAG9268601.1,KAG9265767.1,+
1385,KAG9268601.1,KAG9280830.1,+
1387,KAG9274637.1,KAG9275342.1,+
1389,KAG9274637.1,KAG9282989.1,+
1390,KAG9274637.1,KAG9282989.1,?
1391,KAG9274637.1,KAG9283076.1,+
1392,KAG9274637.1,KAG9281230.1,+
1393,KAG9274637.1,KAG9268729.1,+
1394,KAG9274637.1,KAG9269893.1,+
1395,KAG9274637.1,KAG9262068.1,+
1406,KAG9277315.1,KAG9264496.1,+
1407,KAG9268195.1,KAG9260731.1,-
1408,KAG9268195.1,KAG9275760.1,-
1409,KAG9268195.1,KAG9261730.1,-
1411,KAG9268195.1,KAG9261379.1,-
1412,KAG9268195.1,KAG9267454.1,-
1413,KAG9268195.1,KAG9276949.1,-
1414,KAG9268195.1,KAG9274257.1,-
1415,KAG9267553.1,KAG9268912.1,+
1416,KAG9267553.1,KAG9261786.1,+
1419,KAG9267553.1,KAG9267480.1,?
1420,KAG9267553.1,KAG9263460.1,?
1423,KAG9263960.1,KAG9268649.1,+
1424,KAG9260788.1,KAG9261786.1,+
1428,KAG9278725.1,KAG9260878.1,+
1429,KAG9278725.1,KAG9276614.1,+
1430,KAG9278725.1,KAG9274495.1,-
1431,KAG9280557.1,KAG9277467.1,+
1432,KAG9280557.1,KAG9265462.1,?
1435,KAG9280557.1,KAG9269955.1,?
1436,KAG9280557.1,KAG9282265.1,+
1438,KAG9280557.1,KAG9273957.1,+
1439,KAG9280557.1,KAG9282484.1,?
1440,KAG9280557.1,KAG9275553.1,?
1441,KAG9280557.1,KAG9271667.1,?
1443,KAG9280557.1,KAG9279619.1,?
1444,KAG9280557.1,KAG9282614.1,?
1445,KAG9280557.1,KAG9272730.1,?
1449,KAG9280557.1,KAG9269893.1,+
1450,KAG9280557.1,KAG9275789.1,+
1451,KAG9280557.1,KAG9267911.1,+
1452,KAG9280557.1,KAG9266914.1,?
1453,KAG9280557.1,KAG9264255.1,?
1456,KAG9261556.1,KAG9282989.1,+
1458,KAG9263180.1,KAG9260470.1,+
1459,KAG9263180.1,KAG9268166.1,+
1460,KAG9263180.1,KAG9260765.1,+
1461,KAG9263180.1,KAG9274843.1,?
1463,KAG9263180.1,KAG9264203.1,-
1464,KAG9263180.1,KAG9275008.1,?
1466,KAG9263180.1,KAG9277633.1,+
1468,KAG9263180.1,KAG9273787.1,?
1469,KAG9263180.1,KAG9267104.1,-
1470,KAG9263180.1,KAG9271954.1,-
1471,KAG9263180.1,KAG9266044.1,+
1473,KAG9263180.1,KAG9277597.1,?
1474,KAG9263180.1,KAG9260731.1,+
1475,KAG9263180.1,KAG9260731.1,?
1476,KAG9263180.1,KAG9280827.1,+
1477,KAG9263180.1,KAG9280082.1,?
1478,KAG9263180.1,KAG9272198.1,-
1479,KAG9263180.1,KAG9282718.1,?
1480,KAG9263180.1,KAG9268601.1,?
1481,KAG9263180.1,KAG9270734.1,?
1482,KAG9263180.1,KAG9260878.1,-
1486,KAG9263180.1,KAG9270492.1,-
1487,KAG9263180.1,KAG9282676.1,+
1488,KAG9263180.1,KAG9275264.1,+
1490,KAG9263180.1,KAG9282128.1,-
1492,KAG9263180.1,KAG9275034.1,?
1493,KAG9263180.1,KAG9266657.1,+
1494,KAG9263180.1,KAG9264620.1,?
1497,KAG9263180.1,KAG9264811.1,-
1498,KAG9263180.1,KAG9277848.1,-
1499,KAG9263180.1,KAG9277848.1,?
1501,KAG9263180.1,KAG9283344.1,-
1502,KAG9263180.1,KAG9283344.1,?
1503,KAG9263180.1,KAG9281855.1,+
1504,KAG9263180.1,KAG9260361.1,-
1506,KAG9263180.1,KAG9268729.1,?
1509,KAG9263180.1,KAG9264368.1,-
1513,KAG9282496.1,KAG9267104.1,-
1514,KAG9282496.1,KAG9271954.1,-
1515,KAG9282496.1,KAG9266044.1,+
1516,KAG9282496.1,KAG9280827.1,+
1517,KAG9282496.1,KAG9277794.1,+
1521,KAG9282496.1,KAG9267911.1,+
1523,KAG9272637.1,KAG9275008.1,?
1524,KAG9272637.1,KAG9267104.1,-
1525,KAG9272637.1,KAG9271954.1,-
1526,KAG9272637.1,KAG9277794.1,+
1528,KAG9272637.1,KAG9281048.1,+
1529,KAG9276871.1,KAG9271884.1,+
1530,KAG9276871.1,KAG9270470.1,+
1532,KAG9276871.1,KAG9267100.1,+
1533,KAG9276871.1,KAG9281601.1,?
1540,KAG9270734.1,KAG9271562.1,+
1541,KAG9270734.1,KAG9271562.1,?
1542,KAG9270734.1,KAG9267287.1,-
1549,KAG9270734.1,KAG9263807.1,?
1550,KAG9270734.1,KAG9260150.1,+
1551,KAG9270734.1,KAG9265588.1,-
1552,KAG9270734.1,KAG9276885.1,+
1555,KAG9278544.1,KAG9280471.1,-
1556,KAG9278544.1,KAG9282917.1,?
1558,KAG9271118.1,KAG9272942.1,?
1559,KAG9271118.1,KAG9278243.1,?
1560,KAG9271118.1,KAG9260526.1,+
1562,KAG9271118.1,KAG9265588.1,+
1563,KAG9271118.1,KAG9275731.1,+
1564,KAG9273501.1,KAG9275731.1,+
1585,KAG9260598.1,KAG9274843.1,+
1586,KAG9260598.1,KAG9260932.1,-
1589,KAG9260598.1,KAG9265506.1,?
1590,KAG9260598.1,KAG9273747.1,+
1591,KAG9260598.1,KAG9260881.1,+
1592,KAG9260598.1,KAG9260881.1,-
1593,KAG9260598.1,KAG9273191.1,+
1596,KAG9260598.1,KAG9260881.1,?
1598,KAG9260598.1,KAG9277040.1,?
1601,KAG9280464.1,KAG9259675.1,+
1602,KAG9280464.1,KAG9263652.1,+
1603,KAG9280464.1,KAG9265518.1,+
1604,KAG9280464.1,KAG9270734.1,?
1606,KAG9280464.1,KAG9260526.1,+
1613,KAG9280464.1,KAG9282484.1,?
1614,KAG9280464.1,KAG9281087.1,+
1615,KAG9280464.1,KAG9274859.1,-
1618,KAG9282541.1,KAG9270758.1,+
1621,KAG9282541.1,KAG9268373.1,?
1622,KAG9282541.1,KAG9268760.1,?
1623,KAG9282541.1,KAG9271954.1,+
1624,KAG9282541.1,KAG9271954.1,?
1625,KAG9282541.1,KAG9261729.1,+
1626,KAG9282541.1,KAG9264523.1,+
1627,KAG9282541.1,KAG9260197.1,?
1628,KAG9282541.1,KAG9267730.1,?
1629,KAG9282541.1,KAG9268098.1,?
1630,KAG9282541.1,KAG9281622.1,+
1631,KAG9282541.1,KAG9268478.1,+
1633,KAG9282541.1,KAG9266803.1,-
1634,KAG9282541.1,KAG9280940.1,+
1635,KAG9282541.1,KAG9261786.1,?
1636,KAG9282541.1,KAG9260512.1,-
1640,KAG9282541.1,KAG9276913.1,+
1641,KAG9282541.1,KAG9270548.1,?
1643,KAG9278771.1,KAG9272138.1,-
1645,KAG9278771.1,KAG9271439.1,-
1646,KAG9278771.1,KAG9268519.1,+
1648,KAG9278771.1,KAG9265151.1,?
1649,KAG9278771.1,KAG9277703.1,?
1652,KAG9278771.1,KAG9278398.1,-
1653,KAG9278771.1,KAG9276913.1,+
1654,KAG9278771.1,KAG9269847.1,+
1656,KAG9278771.1,KAG9280830.1,+
1657,KAG9277921.1,KAG9266803.1,-
1658,KAG9277921.1,KAG9280300.1,-
1659,KAG9277921.1,KAG9265347.1,-
1660,KAG9277921.1,KAG9265347.1,?
1661,KAG9277921.1,KAG9264916.1,+
1662,KAG9277921.1,KAG9278398.1,+
1663,KAG9268142.1,KAG9278768.1,-
1664,KAG9265102.1,KAG9278249.1,-
1666,KAG9283538.1,KAG9267128.1,+
1668,KAG9277734.1,KAG9264203.1,-
1669,KAG9277734.1,KAG9260731.1,-
1670,KAG9277734.1,KAG9275760.1,-
1672,KAG9277734.1,KAG9266328.1,?
1673,KAG9277734.1,KAG9268478.1,-
1675,KAG9277734.1,KAG9260881.1,-
1676,KAG9277734.1,KAG9265632.1,?
1677,KAG9266328.1,KAG9272756.1,-
1678,KAG9266328.1,KAG9277734.1,?
1679,KAG9266328.1,KAG9266328.1,?
1680,KAG9266328.1,KAG9275076.1,+
1681,KAG9266328.1,KAG9281088.1,+
1682,KAG9266328.1,KAG9281087.1,+
1683,KAG9266328.1,KAG9274294.1,-
1684,KAG9266328.1,KAG9263848.1,-
1685,KAG9266328.1,KAG9267911.1,-
1694,KAG9271132.1,KAG9280174.1,+
1695,KAG9271132.1,KAG9280174.1,?
1696,KAG9271132.1,KAG9268738.1,+
1698,KAG9271132.1,KAG9266838.1,?
1699,KAG9271132.1,KAG9275750.1,-
1702,KAG9271132.1,KAG9277258.1,+
1703,KAG9271132.1,KAG9280726.1,+
1704,KAG9271132.1,KAG9280489.1,+
1705,KAG9271132.1,KAG9280489.1,?
1706,KAG9271132.1,KAG9271094.1,?
1707,KAG9271132.1,KAG9278591.1,+
1709,KAG9271132.1,KAG9278398.1,?
1710,KAG9271132.1,KAG9264563.1,?
1711,KAG9283514.1,KAG9275391.1,?
1714,KAG9283514.1,KAG9271132.1,?
1715,KAG9283514.1,KAG9276069.1,?
1716,KAG9283514.1,KAG9280489.1,-
1717,KAG9283514.1,KAG9265506.1,?
1718,KAG9283514.1,KAG9278272.1,-
1720,KAG9283514.1,KAG9278398.1,-
1721,KAG9264546.1,KAG9282128.1,+
1722,KAG9263054.1,KAG9275417.1,+
1724,KAG9261926.1,KAG9272942.1,+
1725,KAG9268912.1,KAG9267553.1,?
1733,KAG9264743.1,KAG9265274.1,?
1734,KAG9280809.1,KAG9277500.1,+
1753,KAG9282034.1,KAG9280511.1,-
1754,KAG9282034.1,KAG9268219.1,-
1755,KAG9282034.1,KAG9265304.1,-
1756,KAG9282034.1,KAG9276393.1,+
1757,KAG9282034.1,KAG9276378.1,-
1758,KAG9282869.1,KAG9276680.1,-
1759,KAG9275714.1,KAG9263268.1,?
1760,KAG9275714.1,KAG9279805.1,-
1761,KAG9275714.1,KAG9279804.1,-
1762,KAG9275714.1,KAG9263746.1,?
1763,KAG9275714.1,KAG9272157.1,+
1764,KAG9275714.1,KAG9268729.1,-
1765,KAG9265716.1,KAG9259423.1,-
1766,KAG9281060.1,KAG9281115.1,-
1767,KAG9281060.1,KAG9260512.1,-
1771,KAG9279654.1,KAG9283009.1,-
1777,KAG9279654.1,KAG9260731.1,?
1778,KAG9279654.1,KAG9280827.1,?
1780,KAG9279654.1,KAG9266766.1,?
1783,KAG9279654.1,KAG9267998.1,-
1785,KAG9279654.1,KAG9265921.1,?
1786,KAG9279654.1,KAG9282715.1,?
1787,KAG9279654.1,KAG9283215.1,-
1788,KAG9279654.1,KAG9270773.1,?
1789,KAG9279654.1,KAG9264903.1,?
1790,KAG9279654.1,KAG9260361.1,?
1791,KAG9279654.1,KAG9266380.1,+
1792,KAG9279654.1,KAG9281048.1,?
1793,KAG9279654.1,KAG9276694.1,?
1795,KAG9279654.1,KAG9260423.1,?
1797,KAG9279654.1,KAG9270548.1,?
1798,KAG9279654.1,KAG9275121.1,?
1799,KAG9260775.1,KAG9260526.1,-
1800,KAG9282264.1,KAG9269286.1,-
1802,KAG9282264.1,KAG9261199.1,-
1804,KAG9282264.1,KAG9260731.1,?
1805,KAG9282264.1,KAG9260651.1,?
1806,KAG9282264.1,KAG9283215.1,-
1807,KAG9282264.1,KAG9264903.1,?
1808,KAG9282264.1,KAG9264330.1,?
1809,KAG9282264.1,KAG9270548.1,?
1810,KAG9272780.1,KAG9269570.1,?
1811,KAG9272780.1,KAG9280827.1,?
1812,KAG9272780.1,KAG9282293.1,?
1813,KAG9272780.1,KAG9282715.1,-
1814,KAG9272780.1,KAG9283215.1,-
1815,KAG9272780.1,KAG9271667.1,?
1816,KAG9272780.1,KAG9274647.1,?
1817,KAG9271637.1,KAG9268729.1,-
1820,KAG9277258.1,KAG9280174.1,+
1821,KAG9277258.1,KAG9280174.1,?
1822,KAG9277258.1,KAG9280827.1,-
1825,KAG9277258.1,KAG9265546.1,?
1826,KAG9277258.1,KAG9271737.1,-
1827,KAG9278599.1,KAG9277258.1,-
1828,KAG9278599.1,KAG9265546.1,?
1831,KAG9260197.1,KAG9268757.1,-
1832,KAG9260197.1,KAG9278979.1,?
1833,KAG9260197.1,KAG9260878.1,-
1834,KAG9260197.1,KAG9275034.1,-
1835,KAG9260197.1,KAG9271414.1,-
1836,KAG9260197.1,KAG9275127.1,-
1837,KAG9267730.1,KAG9267104.1,-
1838,KAG9267730.1,KAG9267104.1,?
1839,KAG9267730.1,KAG9278337.1,?
1840,KAG9279729.1,KAG9282541.1,-
1841,KAG9279729.1,KAG9278771.1,-
1842,KAG9279729.1,KAG9260570.1,-
1844,KAG9279729.1,KAG9271044.1,-
1845,KAG9279729.1,KAG9268729.1,+
1846,KAG9283076.1,KAG9282541.1,-
1847,KAG9283076.1,KAG9282541.1,?
1848,KAG9283076.1,KAG9278771.1,-
1852,KAG9273035.1,KAG9272360.1,+
1853,KAG9268098.1,KAG9266285.1,-
1855,KAG9265208.1,KAG9279372.1,-
1856,KAG9282821.1,KAG9283318.1,?
1857,KAG9282821.1,KAG9278558.1,+
1858,KAG9282821.1,KAG9266658.1,+
1859,KAG9282821.1,KAG9278898.1,+
1860,KAG9282821.1,KAG9261318.1,+
1862,KAG9282821.1,KAG9282989.1,+
1863,KAG9282821.1,KAG9274523.1,+
1864,KAG9282821.1,KAG9274523.1,-
1865,KAG9282821.1,KAG9274523.1,?
1867,KAG9282821.1,KAG9279729.1,+
1868,KAG9282821.1,KAG9283076.1,+
1870,KAG9282821.1,KAG9260987.1,+
1872,KAG9282821.1,KAG9267751.1,?
1873,KAG9282821.1,KAG9280456.1,+
1874,KAG9282821.1,KAG9282614.1,?
1875,KAG9282821.1,KAG9274257.1,+
1876,KAG9282821.1,KAG9269893.1,+
1878,KAG9282821.1,KAG9278337.1,+
1879,KAG9282821.1,KAG9278337.1,?
1881,KAG9282580.1,KAG9260361.1,+
1882,KAG9279231.1,KAG9283635.1,?
1883,KAG9279231.1,KAG9274523.1,?
1885,KAG9282520.1,KAG9273708.1,+
1886,KAG9282520.1,KAG9265921.1,+
1888,KAG9276909.1,KAG9266932.1,?
1889,KAG9276909.1,KAG9281087.1,?
1890,KAG9276909.1,KAG9267337.1,?
1900,KAG9269786.1,KAG9264708.1,?
1901,KAG9270574.1,KAG9277742.1,+
1905,KAG9270574.1,KAG9271618.1,+
1913,KAG9270574.1,KAG9264736.1,-
1914,KAG9270574.1,KAG9278243.1,+
1915,KAG9270574.1,KAG9274772.1,-
1916,KAG9270574.1,KAG9260016.1,?
1917,KAG9270574.1,KAG9269652.1,+
1920,KAG9270574.1,KAG9271639.1,+
1921,KAG9270574.1,KAG9272875.1,?
1923,KAG9270574.1,KAG9277848.1,+
1925,KAG9270574.1,KAG9278477.1,-
1927,KAG9270574.1,KAG9281485.1,+
1930,KAG9270574.1,KAG9276972.1,?
1931,KAG9265256.1,KAG9267612.1,?
1933,KAG9265256.1,KAG9269882.1,+
1934,KAG9265256.1,KAG9273457.1,?
1937,KAG9265256.1,KAG9267911.1,-
1938,KAG9269088.1,KAG9271253.1,?
1943,KAG9269088.1,KAG9260932.1,+
1945,KAG9269088.1,KAG9265044.1,?
1953,KAG9269088.1,KAG9264736.1,+
1954,KAG9269088.1,KAG9264736.1,-
1955,KAG9269088.1,KAG9264736.1,?
1957,KAG9269088.1,KAG9268649.1,-
1958,KAG9269088.1,KAG9268601.1,-
1961,KAG9269088.1,KAG9270492.1,+
1962,KAG9269088.1,KAG9281262.1,+
1965,KAG9269088.1,KAG9280856.1,?
1966,KAG9269088.1,KAG9273457.1,-
1967,KAG9269088.1,KAG9277848.1,?
1968,KAG9269088.1,KAG9275060.1,?
1970,KAG9269088.1,KAG9280829.1,+
1971,KAG9269088.1,KAG9280829.1,?
1975,KAG9269088.1,KAG9268060.1,+
1976,KAG9269088.1,KAG9268149.1,-
1978,KAG9269088.1,KAG9281485.1,+
1979,KAG9263487.1,KAG9280281.1,+
1980,KAG9263487.1,KAG9265599.1,?
1981,KAG9281843.1,KAG9281077.1,?
1982,KAG9280053.1,KAG9269684.1,+
1983,KAG9276680.1,KAG9267310.1,+
1985,KAG9276680.1,KAG9277734.1,+
1986,KAG9276680.1,KAG9279231.1,?
1987,KAG9276680.1,KAG9271439.1,?
1989,KAG9276680.1,KAG9266464.1,+
1990,KAG9276680.1,KAG9266464.1,-
1991,KAG9276681.1,KAG9281115.1,-
1992,KAG9276678.1,KAG9267818.1,?
1993,KAG9276678.1,KAG9278583.1,?
1994,KAG9276678.1,KAG9268729.1,-
1995,KAG9276678.1,KAG9275131.1,?
1996,KAG9280055.1,KAG9271480.1,?
2001,KAG9271478.1,KAG9263652.1,+
2002,KAG9271478.1,KAG9283346.1,?
2003,KAG9271478.1,KAG9273563.1,+
2004,KAG9271478.1,KAG9269798.1,+
2005,KAG9271478.1,KAG9279648.1,+
2007,KAG9264414.1,KAG9269684.1,+
2008,KAG9264414.1,KAG9272157.1,?
2009,KAG9264413.1,KAG9264414.1,+
2010,KAG9264413.1,KAG9272157.1,?
2011,KAG9264412.1,KAG9264414.1,-
2013,KAG9264411.1,KAG9266800.1,?
2014,KAG9264411.1,KAG9278911.1,?
2015,KAG9264411.1,KAG9279648.1,?
2016,KAG9267807.1,KAG9277315.1,?
2017,KAG9264408.1,KAG9262641.1,-
2018,KAG9264408.1,KAG9271439.1,-
2019,KAG9264408.1,KAG9278491.1,-
2022,KAG9269049.1,KAG9260881.1,-
2023,KAG9260413.1,KAG9265633.1,+
2035,KAG9273255.1,KAG9265274.1,+
2036,KAG9265274.1,KAG9260731.1,+
2037,KAG9266398.1,KAG9280168.1,-
2038,KAG9266398.1,KAG9273957.1,?
2040,KAG9260570.1,KAG9260765.1,-
2042,KAG9260570.1,KAG9260731.1,-
2045,KAG9260570.1,KAG9281115.1,+
2048,KAG9260570.1,KAG9268729.1,-
2049,KAG9260570.1,KAG9268175.1,-
2050,KAG9260570.1,KAG9264931.1,+
2051,KAG9268478.1,KAG9260765.1,-
2053,KAG9268478.1,KAG9272231.1,-
2055,KAG9268478.1,KAG9278692.1,-
2056,KAG9268478.1,KAG9260526.1,-
2057,KAG9268478.1,KAG9283583.1,?
2058,KAG9268478.1,KAG9268729.1,-
2059,KAG9268478.1,KAG9260881.1,-
2060,KAG9268478.1,KAG9262540.1,-
2061,KAG9268478.1,KAG9265632.1,?
2063,KAG9268365.1,KAG9260765.1,-
2066,KAG9268365.1,KAG9261813.1,-
2067,KAG9268365.1,KAG9268729.1,-
2068,KAG9268365.1,KAG9259545.1,-
2070,KAG9276545.1,KAG9283012.1,?
2071,KAG9276545.1,KAG9268649.1,?
2074,KAG9269955.1,KAG9261977.1,+
2075,KAG9269955.1,KAG9261722.1,+
2077,KAG9269955.1,KAG9259640.1,+
2080,KAG9269955.1,KAG9263807.1,+
2081,KAG9269955.1,KAG9263807.1,?
2082,KAG9269955.1,KAG9283215.1,-
2083,KAG9269955.1,KAG9282614.1,+
2084,KAG9269955.1,KAG9265370.1,+
2085,KAG9269955.1,KAG9264931.1,+
2086,KAG9269955.1,KAG9281523.1,?
2087,KAG9275264.1,KAG9269729.1,-
2090,KAG9275264.1,KAG9265904.1,+
2091,KAG9275264.1,KAG9280026.1,-
2092,KAG9275264.1,KAG9280026.1,?
2093,KAG9275264.1,KAG9260526.1,?
2096,KAG9275264.1,KAG9273957.1,+
2097,KAG9275264.1,KAG9264903.1,-
2098,KAG9275264.1,KAG9261813.1,?
2099,KAG9275264.1,KAG9279291.1,?
2100,KAG9275264.1,KAG9274056.1,-
2101,KAG9275264.1,KAG9274942.1,?
2102,KAG9275264.1,KAG9272236.1,-
2103,KAG9275264.1,KAG9281088.1,?
