,Source,Target,Interaction
4976,XP_015460388.3,XP_007254450.2,?
4977,XP_007227806.1,XP_007259060.2,+
4978,XP_007227806.1,XP_007259060.2,-
4979,XP_007227806.1,XP_007249126.1,-
4980,XP_007227806.1,XP_007227886.2,+
4981,XP_007252613.1,XP_007259817.1,?
4982,XP_007252613.1,XP_015462110.2,-
4986,XP_007252613.1,XP_007248419.3,?
4987,XP_007252613.1,XP_022534643.1,-
4989,XP_007240437.1,XP_015456707.2,?
4990,XP_007253642.2,XP_007245655.1,?
4991,XP_007253642.2,XP_007251975.3,-
4992,XP_007253642.2,XP_007238563.3,-
4993,XP_007253642.2,XP_007252510.3,-
4994,XP_007253642.2,XP_015458327.1,+
4996,XP_007253642.2,XP_022523294.2,-
4998,XP_007253642.2,XP_049330552.1,?
5000,XP_007235299.1,XP_007228437.3,-
5001,XP_007235299.1,XP_007254687.2,-
5002,XP_007235299.1,XP_007253959.3,?
5003,XP_007235299.1,XP_007259928.1,-
5004,XP_007235299.1,XP_007246206.3,-
5006,XP_007235299.1,XP_007256729.1,?
5007,XP_007235299.1,XP_022536726.1,?
5008,XP_007235299.1,XP_022519665.1,?
5009,XP_007257544.1,XP_015460286.1,?
5010,XP_007229137.3,XP_007252406.1,-
5011,XP_007229137.3,XP_022533929.2,?
5012,XP_007229137.3,XP_007249126.1,-
5013,XP_022536475.2,XP_049341457.1,?
5014,XP_022536475.2,XP_022539584.2,?
5015,XP_022536475.2,XP_007242118.3,?
5016,XP_022536475.2,XP_022534711.2,?
5019,XP_022536775.2,XP_007229122.3,?
5020,XP_022536775.2,XP_007254687.2,?
5021,XP_022536775.2,XP_007229906.3,+
5022,XP_022536775.2,XP_049332012.1,?
5024,XP_022536775.2,XP_007241080.2,-
5025,XP_022536775.2,XP_007256945.3,+
5026,XP_022536775.2,XP_007242797.2,?
5027,XP_022536775.2,XP_007255708.1,+
5028,XP_022536775.2,XP_007245620.2,?
5031,XP_007259454.3,XP_015461326.2,-
5032,XP_007259454.3,XP_022542742.2,-
5033,XP_007259454.3,XP_022528400.1,-
5034,XP_007259454.3,XP_022523017.2,+
5035,XP_007259454.3,XP_007250611.2,-
5037,XP_007259454.3,XP_022531099.1,+
5038,XP_007259454.3,XP_049342142.1,-
5040,XP_007241050.3,XP_007227997.3,?
5041,XP_007241050.3,XP_022523433.1,?
5042,XP_007241050.3,XP_007232532.2,?
5043,XP_007241050.3,XP_015457993.1,-
5045,XP_007241050.3,XP_022522635.1,-
5046,XP_007241050.3,XP_022522635.1,?
5047,XP_007241050.3,XP_007245479.2,+
5052,XP_022520970.2,XP_022527820.2,+
5053,XP_022520970.2,XP_022527820.2,?
5054,XP_022520970.2,XP_022531095.1,+
5055,XP_022520970.2,XP_007236927.3,+
5056,XP_022520970.2,XP_007254615.3,+
5057,XP_022520970.2,XP_007249259.2,?
5058,XP_007250611.2,XP_022525386.2,?
5060,XP_007250611.2,XP_022531083.2,-
5061,XP_007250611.2,XP_022523433.1,-
5062,XP_007250611.2,XP_007259061.3,+
5063,XP_007250611.2,XP_049331516.1,-
5064,XP_007250611.2,XP_007254169.3,+
5066,XP_007250611.2,XP_007261072.1,+
5067,XP_007250611.2,XP_007255153.2,?
5069,XP_007250611.2,XP_049323949.1,+
5070,XP_007250611.2,XP_022535829.2,+
5071,XP_007250611.2,XP_049335444.1,?
5072,XP_007250611.2,XP_007230234.3,+
5073,XP_007250611.2,XP_049324458.1,+
5075,XP_007250611.2,XP_022534643.1,+
5077,XP_007250611.2,XP_022519665.1,+
5078,XP_022535829.2,XP_049320497.1,+
5079,XP_022535829.2,XP_007229224.3,+
5080,XP_022535829.2,XP_007249986.3,+
5082,XP_022535829.2,XP_022522551.2,+
5086,XP_022535829.2,XP_022530141.2,+
5087,XP_022535829.2,XP_022530141.2,?
5089,XP_022535829.2,XP_007254686.2,+
5090,XP_022535829.2,XP_007258700.2,+
5092,XP_022535829.2,XP_007247805.2,+
5093,XP_022535829.2,XP_007238682.2,+
5094,XP_022535829.2,XP_049323949.1,-
5095,XP_022535829.2,XP_022518151.2,-
5096,XP_022535829.2,XP_049326964.1,-
5097,XP_022535829.2,XP_007258999.3,+
5098,XP_022535829.2,XP_007233204.1,+
5099,XP_022535829.2,XP_007230234.3,-
5100,XP_022535829.2,XP_007243934.1,?
5101,XP_022535829.2,XP_007258230.1,+
5104,XP_022535829.2,XP_049340749.1,+
5110,XP_049341627.1,XP_007230175.2,+
5112,XP_007228304.1,XP_007253959.3,?
5113,XP_007228304.1,XP_015457861.2,+
5115,XP_007243955.1,XP_022528241.2,?
5117,XP_007243955.1,XP_015461326.2,-
5118,XP_007243955.1,XP_022542742.2,?
5119,XP_007243955.1,XP_007253510.1,-
5120,XP_007243955.1,XP_007230175.2,-
5121,XP_007243955.1,XP_022537424.2,-
5122,XP_007243955.1,XP_049321861.1,-
5123,XP_007254524.1,XP_015457993.1,?
5124,XP_007254524.1,XP_007249366.2,?
5125,XP_007254524.1,XP_007255471.1,?
5126,XP_007254524.1,XP_007249308.2,?
5128,XP_007254524.1,XP_007231644.3,?
5129,XP_007254524.1,XP_007260121.1,+
5131,XP_007240291.1,XP_022528241.2,?
5133,XP_007240291.1,XP_022542742.2,?
5134,XP_007240291.1,XP_007230175.2,-
5135,XP_022531940.2,XP_022536055.1,-
5136,XP_022531940.2,XP_007241952.1,-
5137,XP_022531940.2,XP_007241952.1,?
5139,XP_022531940.2,XP_022528737.1,+
5140,XP_022531940.2,XP_022520077.1,-
5142,XP_022531940.2,XP_007252764.3,+
5143,XP_022531940.2,XP_007254687.2,?
5145,XP_022531940.2,XP_007248446.1,-
5146,XP_022531940.2,XP_007259858.2,-
5147,XP_022531940.2,XP_007229906.3,+
5149,XP_022531940.2,XP_049330785.1,?
5150,XP_022531940.2,XP_022542742.2,+
5151,XP_022531940.2,XP_007245910.3,-
5152,XP_022531940.2,XP_007251055.1,-
5153,XP_022531940.2,XP_007248486.3,?
5154,XP_022531940.2,XP_007246946.3,?
5155,XP_022531940.2,XP_007227886.2,?
5156,XP_022531940.2,XP_049337688.1,?
5157,XP_022531940.2,XP_049323949.1,-
5158,XP_022531940.2,XP_022535829.2,?
5159,XP_022531940.2,XP_022531940.2,?
5160,XP_022531940.2,XP_007255272.3,?
5161,XP_022531940.2,XP_022531116.2,?
5164,XP_022531940.2,XP_007249015.2,+
5167,XP_022531940.2,XP_015464104.1,?
5169,XP_022531940.2,XP_049336991.1,-
5170,XP_022531940.2,XP_022535811.2,-
5171,XP_022531940.2,XP_015461750.1,?
5172,XP_022531940.2,XP_049339604.1,-
5173,XP_022531940.2,XP_049340749.1,+
5174,XP_022531940.2,XP_049340749.1,?
5175,XP_049337335.1,XP_007241952.1,-
5176,XP_049337335.1,XP_007241952.1,?
5177,XP_049337335.1,XP_022520205.2,-
5178,XP_049337335.1,XP_049336560.1,+
5179,XP_049337335.1,XP_007257386.2,+
5181,XP_049337335.1,XP_022522627.2,+
5183,XP_022532551.2,XP_022528914.1,-
5184,XP_022532551.2,XP_007239105.3,-
5185,XP_022532551.2,XP_007231643.3,+
5186,XP_022532551.2,XP_022527915.1,?
5187,XP_022532551.2,XP_015461326.2,?
5188,XP_022532551.2,XP_015457993.1,+
5189,XP_022532551.2,XP_007259540.3,?
5192,XP_022532551.2,XP_007241080.2,-
5193,XP_022532551.2,XP_049326974.1,+
5194,XP_022532551.2,XP_007235681.1,-
5195,XP_022532551.2,XP_007248190.2,?
5196,XP_022532551.2,XP_049342142.1,?
5197,XP_022532551.2,XP_007259250.1,+
5198,XP_022532551.2,XP_015458358.2,-
5200,XP_015462489.3,XP_007237707.3,?
5203,XP_015462489.3,XP_007254595.2,?
5204,XP_022535285.2,XP_007229695.2,-
5234,XP_022525478.1,XP_022525386.2,?
5235,XP_022525478.1,XP_007255828.2,+
5236,XP_022525478.1,XP_007255827.2,+
5237,XP_022525478.1,XP_007235976.1,?
5238,XP_022525478.1,XP_007249259.2,+
5239,XP_022525478.1,XP_022527915.1,?
5241,XP_022525478.1,XP_022542742.2,?
5244,XP_022525478.1,XP_022525478.1,+
5245,XP_022525478.1,XP_015464104.1,?
5246,XP_022525478.1,XP_049342142.1,+
5247,XP_007237824.1,XP_022521386.1,+
5248,XP_007237824.1,XP_049323851.1,?
5249,XP_007237824.1,XP_007232446.2,+
5250,XP_007237824.1,XP_022539181.1,+
5251,XP_007237824.1,XP_022539181.1,?
5252,XP_007237824.1,XP_007250237.3,+
5253,XP_007237824.1,XP_022536002.1,?
5254,XP_007237824.1,XP_007258746.1,+
5255,XP_007237824.1,XP_022517974.2,?
5256,XP_007237824.1,XP_015463716.2,+
5257,XP_007237824.1,XP_007244580.3,+
5258,XP_007237824.1,XP_022538244.2,?
5259,XP_007237824.1,XP_049322813.1,+
5260,XP_007237824.1,XP_049335464.1,?
5261,XP_007237824.1,XP_022530265.2,+
5262,XP_007237824.1,XP_007258554.1,?
5263,XP_007244808.3,XP_007236768.3,+
5269,XP_007234770.3,XP_007249986.3,+
5270,XP_007234770.3,XP_007229906.3,+
5271,XP_007234770.3,XP_007229906.3,?
5272,XP_007234770.3,XP_049329469.1,?
5273,XP_007234770.3,XP_007259173.3,-
5274,XP_007234770.3,XP_049339604.1,?
5276,XP_007251934.1,XP_049318691.1,?
5277,XP_007251934.1,XP_022534359.1,+
5278,XP_007252814.3,XP_049318691.1,+
5279,XP_007252814.3,XP_022539392.2,-
5280,XP_007244693.2,XP_007235245.3,+
5281,XP_007234012.3,XP_007246081.3,+
5282,XP_007234012.3,XP_007235245.3,+
5283,XP_007234012.3,XP_007235245.3,?
5284,XP_007234012.3,XP_007234030.1,+
5286,XP_007234012.3,XP_022521387.1,?
5287,XP_007234012.3,XP_007251596.3,?
5288,XP_007234012.3,XP_007241889.1,+
5290,XP_007234012.3,XP_049321660.1,+
5291,XP_007234012.3,XP_007251793.3,?
5294,XP_007234012.3,XP_007248641.3,+
5295,XP_022532882.1,XP_022529065.2,+
5296,XP_022532882.1,XP_007228437.3,?
5297,XP_022532882.1,XP_015457993.1,-
5298,XP_022532882.1,XP_015457993.1,?
5300,XP_007253978.3,XP_007229224.3,-
5301,XP_007253978.3,XP_015463688.3,-
5302,XP_007253978.3,XP_049326984.1,+
5303,XP_007253978.3,XP_049326984.1,?
5304,XP_007253978.3,XP_007229906.3,?
5306,XP_007253978.3,XP_049339583.1,?
5307,XP_007253978.3,XP_015457993.1,+
5308,XP_007253978.3,XP_049339340.1,?
5309,XP_007253978.3,XP_049329031.1,?
5310,XP_007253978.3,XP_007236771.2,-
5312,XP_007253978.3,XP_007256792.3,-
5315,XP_007253978.3,XP_007247805.2,?
5316,XP_007253978.3,XP_007259538.1,?
5317,XP_007253978.3,XP_049323949.1,?
5318,XP_007253978.3,XP_007230234.3,?
5319,XP_007253978.3,XP_007248190.2,+
5320,XP_007253978.3,XP_007259651.3,-
5321,XP_007253978.3,XP_022536943.2,?
5322,XP_007253978.3,XP_022532381.1,?
5323,XP_007253978.3,XP_022522158.2,-
5324,XP_007253978.3,XP_007241455.3,+
5325,XP_007253978.3,XP_007241455.3,-
5326,XP_007253978.3,XP_007250429.3,+
5327,XP_049329902.1,XP_007229224.3,-
5329,XP_049320204.1,XP_022520156.2,?
5330,XP_007249557.1,XP_007244409.2,?
5331,XP_007249557.1,XP_022518742.2,?
5332,XP_007249557.1,XP_049318824.1,?
5333,XP_007249557.1,XP_049322772.1,?
5334,XP_007249557.1,XP_049339604.1,-
5335,XP_007249557.1,XP_007228381.1,?
5345,XP_022526873.2,XP_007261072.1,-
5346,XP_022526873.2,XP_007261072.1,?
5347,XP_022526873.2,XP_049326154.1,?
5348,XP_022537467.1,XP_022528737.1,+
5349,XP_022537467.1,XP_007229224.3,-
5350,XP_022537467.1,XP_007256697.2,-
5351,XP_022537467.1,XP_007254687.2,-
5354,XP_022537467.1,XP_007232501.3,+
5355,XP_022537467.1,XP_007229906.3,+
5357,XP_022537467.1,XP_049335384.1,+
5358,XP_022537467.1,XP_007229532.2,+
5359,XP_022537467.1,XP_022539754.2,+
5360,XP_022537467.1,XP_022539754.2,?
5362,XP_022537467.1,XP_007233695.2,+
5363,XP_022537467.1,XP_049334702.1,-
5364,XP_022537467.1,XP_049337192.1,?
5365,XP_022537467.1,XP_007228210.3,?
5366,XP_022537467.1,XP_022531737.2,?
5367,XP_022537467.1,XP_049329478.1,+
5369,XP_022537467.1,XP_049339604.1,+
5370,XP_022537467.1,XP_049339604.1,-
5371,XP_022537467.1,XP_015459179.3,-
5372,XP_049321660.1,XP_022529016.1,+
5374,XP_049321660.1,XP_022532988.2,?
5375,XP_049321660.1,XP_022535037.2,?
5377,XP_049321660.1,XP_022539754.2,+
5378,XP_049321660.1,XP_049326974.1,?
5379,XP_049321660.1,XP_007254020.3,+
5380,XP_049321660.1,XP_007228215.3,-
5381,XP_049321660.1,XP_049319959.1,+
5382,XP_049321660.1,XP_007255834.1,+
5383,XP_007254072.2,XP_015457993.1,+
5384,XP_007254072.2,XP_049322772.1,+
5385,XP_007254072.2,XP_007255833.3,+
5386,XP_007254072.2,XP_022526565.1,+
5387,XP_007254072.2,XP_022529282.2,-
5388,XP_007254072.2,XP_049339604.1,-
5389,XP_007254072.2,XP_007255743.3,-
5390,XP_007254072.2,XP_007228381.1,+
5391,XP_022531099.1,XP_007232305.2,+
5394,XP_022531099.1,XP_007254450.2,?
5395,XP_022531099.1,XP_049326497.1,+
5407,XP_049325791.1,XP_007259540.3,?
5408,XP_007249118.1,XP_007234276.1,+
5409,XP_007249118.1,XP_007261072.1,+
5410,XP_007249118.1,XP_007261072.1,?
5411,XP_007242118.3,XP_022528737.1,-
5412,XP_007242118.3,XP_007229224.3,+
5413,XP_007242118.3,XP_022536845.2,-
5414,XP_022534711.2,XP_022522673.1,-
5416,XP_022535482.2,XP_007234374.2,?
5417,XP_022535482.2,XP_007241952.1,?
5418,XP_022535482.2,XP_007229224.3,+
5419,XP_022535482.2,XP_007229224.3,?
5420,XP_022535482.2,XP_007254687.2,?
5421,XP_022535482.2,XP_022542742.2,-
5422,XP_022535482.2,XP_007240773.2,+
5423,XP_022535482.2,XP_015457993.1,+
5424,XP_022535482.2,XP_022522627.2,?
5425,XP_022535482.2,XP_022518742.2,-
5426,XP_022535482.2,XP_007253959.3,+
5427,XP_022535482.2,XP_015456426.3,-
5428,XP_022535482.2,XP_049322793.1,+
5429,XP_022535482.2,XP_007245384.3,?
5430,XP_022535482.2,XP_007247805.2,-
5431,XP_022535482.2,XP_007227989.3,?
5434,XP_022535482.2,XP_007233103.2,?
5435,XP_022535482.2,XP_007232727.3,?
5436,XP_022535482.2,XP_007245479.2,-
5437,XP_022535482.2,XP_007230234.3,-
5440,XP_022535482.2,XP_022519665.1,?
5441,XP_022535482.2,XP_022528284.1,?
5442,XP_007248305.3,XP_015462655.3,-
5443,XP_007248305.3,XP_007256780.1,-
5444,XP_049337270.1,XP_007247533.3,?
5445,XP_015460679.3,XP_022524019.2,?
5446,XP_007247707.1,XP_022536658.2,+
5447,XP_007247707.1,XP_022536658.2,?
5449,XP_007234091.2,XP_049320150.1,+
5450,XP_007234091.2,XP_022536658.2,+
5451,XP_007234091.2,XP_022536658.2,?
5452,XP_007234091.2,XP_007240755.4,-
5453,XP_007234091.2,XP_007247707.1,?
5456,XP_022520941.2,XP_015461326.2,?
5457,XP_022520941.2,XP_007232785.1,+
5459,XP_022520941.2,XP_007251132.2,-
5461,XP_022520941.2,XP_022535811.2,?
5462,XP_049326500.1,XP_007228437.3,+
5463,XP_049326500.1,XP_007252769.1,-
5465,XP_049326500.1,XP_007233695.2,-
5471,XP_049321817.1,XP_049335072.1,?
5472,XP_022523889.2,XP_049323949.1,?
5474,XP_022532081.1,XP_022522823.1,?
5476,XP_022532081.1,XP_007249126.1,-
5478,XP_022532081.1,XP_007247535.2,-
5479,XP_022532081.1,XP_007228106.2,-
5480,XP_022532081.1,XP_007259538.1,-
5482,XP_022532081.1,XP_007235299.1,-
5483,XP_022532081.1,XP_049330585.1,+
5484,XP_022532081.1,XP_022530686.2,-
5485,XP_022532081.1,XP_007229779.2,-
5486,XP_022532081.1,XP_022531071.2,?
5487,XP_022532081.1,XP_049329478.1,-
5488,XP_022532081.1,XP_007229767.3,-
5489,XP_007240412.1,XP_049320497.1,?
5490,XP_007240412.1,XP_007228483.1,?
5491,XP_007240412.1,XP_022522823.1,?
5493,XP_007240412.1,XP_007229532.2,+
5494,XP_007240412.1,XP_022536682.2,+
5495,XP_007240412.1,XP_007247977.3,?
5496,XP_007240412.1,XP_049330585.1,+
5497,XP_007240412.1,XP_049342014.1,?
5499,XP_007240412.1,XP_049330970.1,?
5502,XP_049325975.1,XP_007247415.1,?
5504,XP_049325975.1,XP_007256945.3,+
5505,XP_049325975.1,XP_049341887.1,+
5507,XP_007231131.2,XP_015456776.3,+
5508,XP_007231131.2,XP_007228126.2,+
5509,XP_007231131.2,XP_007228126.2,?
5510,XP_007231131.2,XP_049321057.1,?
5513,XP_007250837.3,XP_007228126.2,+
5514,XP_007250837.3,XP_007228229.1,+
5515,XP_007250837.3,XP_007230385.2,+
5536,XP_022539298.2,XP_015457993.1,-
5537,XP_007251793.3,XP_015463371.3,?
5538,XP_007251793.3,XP_007257486.1,?
5539,XP_007251793.3,XP_022522456.1,+
5540,XP_007251793.3,XP_022522456.1,?
5542,XP_007251793.3,XP_022526167.2,+
5543,XP_007251793.3,XP_007255508.3,?
5544,XP_007251793.3,XP_007251793.3,+
5545,XP_007251793.3,XP_049330585.1,+
5546,XP_007251793.3,XP_049330585.1,?
5547,XP_007251793.3,XP_007234693.3,?
5548,XP_007251793.3,XP_015462403.2,+
5549,XP_007251793.3,XP_015462403.2,?
5550,XP_007251793.3,XP_049335072.1,+
5551,XP_022530140.2,XP_007252271.1,?
5554,XP_022530140.2,XP_007246165.2,+
5556,XP_049341043.1,XP_007228437.3,?
5557,XP_049341043.1,XP_015463371.3,?
5559,XP_049341043.1,XP_007254687.2,+
5561,XP_049341043.1,XP_049335661.1,+
5562,XP_049341043.1,XP_049335661.1,?
5563,XP_049341043.1,XP_022537879.2,?
5565,XP_049341043.1,XP_022532344.2,?
5570,XP_049341043.1,XP_007247765.1,?
5576,XP_049341043.1,XP_022535908.2,+
5577,XP_049341043.1,XP_022542188.2,+
5578,XP_049341043.1,XP_049339018.1,+
5579,XP_049341043.1,XP_022521768.2,?
5580,XP_049341043.1,XP_022530140.2,?
5581,XP_049341043.1,XP_007260966.3,+
5582,XP_049341043.1,XP_049335541.1,?
5583,XP_049341043.1,XP_007249402.3,?
5584,XP_049341043.1,XP_007240876.1,?
5585,XP_049341043.1,XP_022522673.1,+
5586,XP_049341043.1,XP_022522673.1,-
5587,XP_049341043.1,XP_007229051.3,?
5589,XP_049341043.1,XP_007254218.1,?
5590,XP_049341043.1,XP_007246165.2,+
5596,XP_049341043.1,XP_022533583.2,-
5597,XP_049341043.1,XP_022535260.2,+
5598,XP_049341043.1,XP_022535260.2,-
5599,XP_049336681.1,XP_007238249.1,?
5602,XP_049336681.1,XP_007252271.1,?
5604,XP_049336681.1,XP_007246968.1,?
5607,XP_049336681.1,XP_007246165.2,+
5611,XP_049331074.1,XP_022535349.2,?
5612,XP_049331074.1,XP_049335915.1,?
5613,XP_049331074.1,XP_022529016.1,?
5614,XP_049331074.1,XP_049329367.1,?
5616,XP_049331074.1,XP_049318691.1,?
5617,XP_049331074.1,XP_007252613.1,?
5619,XP_049331074.1,XP_049338682.1,-
5621,XP_007244183.1,XP_022522259.1,?
5622,XP_007244183.1,XP_007230794.3,+
5623,XP_007231628.2,XP_007254687.2,+
5624,XP_007231628.2,XP_007230794.3,+
5650,XP_007231644.3,XP_022542719.2,?
5651,XP_007231644.3,XP_022531316.1,?
5652,XP_007231644.3,XP_015456654.3,-
5653,XP_007231644.3,XP_022542700.1,+
5656,XP_007231644.3,XP_022528241.2,+
5657,XP_007231644.3,XP_022528241.2,-
5661,XP_007231644.3,XP_022527183.1,?
5662,XP_007231644.3,XP_007249259.2,+
5664,XP_007231644.3,XP_007228131.1,-
5665,XP_007231644.3,XP_007251902.3,+
5670,XP_007231644.3,XP_007245384.3,?
5672,XP_007231644.3,XP_022529898.2,-
5673,XP_007231644.3,XP_007240188.3,+
5674,XP_007231644.3,XP_007250577.3,?
5675,XP_007231644.3,XP_007231993.3,-
5676,XP_007231644.3,XP_007253018.2,+
5677,XP_007231644.3,XP_007253018.2,?
5679,XP_007231644.3,XP_007255257.3,-
5680,XP_007231644.3,XP_007245479.2,+
5681,XP_007231644.3,XP_007248190.2,+
5682,XP_007231644.3,XP_007248190.2,?
5683,XP_007231644.3,XP_007256742.1,?
5684,XP_007231644.3,XP_022535583.2,?
5685,XP_007231644.3,XP_015464209.3,?
5686,XP_007231644.3,XP_049331746.1,-
5690,XP_007231644.3,XP_007254761.1,-
5694,XP_022526784.2,XP_022542700.1,-
5695,XP_022526784.2,XP_007235106.2,+
5696,XP_022526784.2,XP_007246946.3,-
5697,XP_022526784.2,XP_007240188.3,+
5699,XP_022526784.2,XP_007249046.2,+
5700,XP_022526784.2,XP_015460818.3,+
5702,XP_022526784.2,XP_007253776.1,+
5703,XP_007229695.2,XP_007234374.2,+
5704,XP_007229695.2,XP_007244797.3,+
5705,XP_007229695.2,XP_022517956.2,+
5706,XP_007229695.2,XP_022517956.2,?
5708,XP_007229695.2,XP_022542700.1,+
5709,XP_007229695.2,XP_022542700.1,?
5710,XP_007229695.2,XP_022528241.2,-
5712,XP_007229695.2,XP_022532348.2,?
5714,XP_007229695.2,XP_007229224.3,+
5715,XP_007229695.2,XP_007229224.3,-
5716,XP_007229695.2,XP_007249986.3,-
5718,XP_007229695.2,XP_007235106.2,?
5719,XP_007229695.2,XP_022539296.1,?
5720,XP_007229695.2,XP_007254687.2,-
5721,XP_007229695.2,XP_007235976.1,-
5722,XP_007229695.2,XP_022527183.1,+
5723,XP_007229695.2,XP_022527183.1,?
5725,XP_007229695.2,XP_007229906.3,+
5726,XP_007229695.2,XP_007244901.2,?
5727,XP_007229695.2,XP_022519644.2,-
5728,XP_007229695.2,XP_049323747.1,+
5729,XP_007229695.2,XP_049323747.1,-
5733,XP_007229695.2,XP_007261106.1,?
5735,XP_007229695.2,XP_022522627.2,-
5736,XP_007229695.2,XP_049319711.1,+
5737,XP_007229695.2,XP_022535271.1,+
5738,XP_007229695.2,XP_022535271.1,-
5741,XP_007229695.2,XP_007259540.3,+
5744,XP_007229695.2,XP_049325937.1,+
5747,XP_007229695.2,XP_022522949.2,?
5748,XP_007229695.2,XP_007230681.2,?
5749,XP_007229695.2,XP_049320101.1,+
5751,XP_007229695.2,XP_007231993.3,-
5752,XP_007229695.2,XP_007233103.2,-
5754,XP_007229695.2,XP_022520970.2,?
5755,XP_007229695.2,XP_007259880.1,-
5756,XP_007229695.2,XP_007255257.3,+
5757,XP_007229695.2,XP_007255257.3,?
5758,XP_007229695.2,XP_049341043.1,+
5759,XP_007229695.2,XP_007251223.2,+
5760,XP_007229695.2,XP_007245479.2,+
5761,XP_007229695.2,XP_007245479.2,-
5762,XP_007229695.2,XP_007245479.2,?
5763,XP_007229695.2,XP_049331983.1,+
5764,XP_007229695.2,XP_007234693.3,-
5765,XP_007229695.2,XP_007234693.3,?
5768,XP_007229695.2,XP_007249046.2,+
5769,XP_007229695.2,XP_007249046.2,?
5770,XP_007229695.2,XP_007248190.2,?
5771,XP_007229695.2,XP_007255787.3,-
5772,XP_007229695.2,XP_022526565.1,+
5773,XP_007229695.2,XP_022535583.2,-
5774,XP_007229695.2,XP_022525392.1,?
5775,XP_007229695.2,XP_022529282.2,-
5776,XP_007229695.2,XP_049336638.1,?
5777,XP_007229695.2,XP_049339604.1,+
5778,XP_007229695.2,XP_007255743.3,-
5779,XP_007229695.2,XP_007254761.1,?
5781,XP_007229695.2,XP_022536941.2,+
5782,XP_022534036.2,XP_022539194.2,+
5786,XP_022534036.2,XP_022523433.1,+
5787,XP_022534036.2,XP_007247976.3,+
5788,XP_022534036.2,XP_007250577.3,?
5789,XP_022534036.2,XP_022521389.2,+
5790,XP_022534036.2,XP_022522635.1,+
5791,XP_049334702.1,XP_049323747.1,-
5793,XP_049334702.1,XP_022520084.1,-
5795,XP_049334702.1,XP_007233103.2,-
5796,XP_049334702.1,XP_007255027.1,?
5798,XP_049327756.1,XP_007250349.2,?
5800,XP_022529430.2,XP_049330585.1,?
5801,XP_049319959.1,XP_049339207.1,-
5802,XP_049319959.1,XP_007235976.1,+
5803,XP_049319959.1,XP_007231643.3,+
5805,XP_049319959.1,XP_022523433.1,-
5807,XP_049319959.1,XP_022535829.2,-
5808,XP_049319959.1,XP_022525478.1,-
5809,XP_049319959.1,XP_007258436.2,-
5810,XP_049319959.1,XP_007255834.1,+
5812,XP_007253031.1,XP_022532355.2,?
5817,XP_049339864.1,XP_007236731.3,+
5818,XP_049339864.1,XP_007250068.1,+
5819,XP_049339864.1,XP_007258982.1,+
5820,XP_049339864.1,XP_049320892.1,+
5821,XP_049339864.1,XP_022532324.1,?
5822,XP_049339864.1,XP_007239240.1,+
5823,XP_049339864.1,XP_022520175.2,+
5824,XP_049339864.1,XP_007260810.3,+
5825,XP_049339864.1,XP_007233103.2,+
5826,XP_049339864.1,XP_007233103.2,?
5827,XP_049339864.1,XP_007233836.1,+
5828,XP_049339864.1,XP_022527164.2,+
5829,XP_049339864.1,XP_007256202.1,+
5830,XP_049339864.1,XP_007255996.2,+
5831,XP_049339864.1,XP_007259250.1,-
5832,XP_049339864.1,XP_022519665.1,+
5833,XP_007234634.1,XP_007228437.3,-
5834,XP_007234634.1,XP_022518742.2,?
5836,XP_007234634.1,XP_007255027.1,-
5837,XP_007259922.3,XP_007248419.3,+
5838,XP_007234490.2,XP_007257299.3,-
5840,XP_007234490.2,XP_007229817.1,-
5841,XP_007234490.2,XP_007229906.3,+
5842,XP_007234490.2,XP_022541584.2,+
5843,XP_007234490.2,XP_007237707.3,+
5844,XP_007234490.2,XP_007259597.2,+
5845,XP_007234490.2,XP_007251902.3,?
5846,XP_007234490.2,XP_007251055.1,?
5847,XP_007234490.2,XP_007239109.2,+
5849,XP_007234490.2,XP_007250839.2,?
5850,XP_007234490.2,XP_049318861.1,?
5851,XP_007234490.2,XP_007228255.3,+
5852,XP_007234490.2,XP_007228255.3,?
5858,XP_007234490.2,XP_022521768.2,?
5859,XP_007234490.2,XP_049324088.1,+
5860,XP_007234490.2,XP_049331983.1,+
5861,XP_007234490.2,XP_049335541.1,?
5862,XP_007234490.2,XP_007249562.2,+
5864,XP_007234490.2,XP_007241455.3,+
5865,XP_007234490.2,XP_007241455.3,?
5866,XP_049331983.1,XP_007245596.2,?
5867,XP_049331983.1,XP_049331983.1,+
5868,XP_049331983.1,XP_007241455.3,?
5869,XP_022532806.1,XP_022520077.1,+
5870,XP_022532806.1,XP_022542742.2,?
5872,XP_022532806.1,XP_049331983.1,?
5873,XP_022532806.1,XP_007241455.3,?
5874,XP_022531737.2,XP_022536055.1,?
5875,XP_022531737.2,XP_022527170.1,?
5877,XP_022531737.2,XP_049326984.1,?
5878,XP_022531737.2,XP_007258982.1,?
5879,XP_022531737.2,XP_007229906.3,+
5880,XP_022531737.2,XP_007229906.3,-
5882,XP_022531737.2,XP_022523968.2,-
5883,XP_022531737.2,XP_022538867.1,-
5884,XP_022531737.2,XP_015457993.1,-
5885,XP_022531737.2,XP_015457993.1,?
5886,XP_022531737.2,XP_007239241.2,-
5887,XP_022531737.2,XP_007232123.2,-
5888,XP_022531737.2,XP_007250704.3,+
5889,XP_022531737.2,XP_015462743.2,?
5890,XP_022531737.2,XP_049341671.1,-
5891,XP_022531737.2,XP_007259928.1,-
5892,XP_022531737.2,XP_007259928.1,?
