,Unnamed: 0,Source,Target,Interaction
3196,8442,XP_007247817.3,XP_007248641.3,?
3197,3033,XP_007247821.2,XP_007228165.2,+
3198,3026,XP_007247821.2,XP_007229906.3,+
3199,3030,XP_007247821.2,XP_007232868.2,+
3200,3027,XP_007247821.2,XP_007234616.1,+
3201,3032,XP_007247821.2,XP_007234897.1,+
3202,3034,XP_007247821.2,XP_007246414.3,-
3203,3028,XP_007247821.2,XP_007248426.3,+
3204,3031,XP_007247821.2,XP_007249994.3,?
3205,3023,XP_007247821.2,XP_007253792.3,+
3206,3024,XP_007247821.2,XP_022523460.1,?
3207,3036,XP_007247821.2,XP_022526406.2,+
3208,3035,XP_007247821.2,XP_022531737.2,+
3209,4311,XP_007247821.2,XP_022542714.2,+
3210,4310,XP_007247821.2,XP_049326198.1,?
3211,3908,XP_007247835.1,XP_049339604.1,?
3212,5324,XP_007247871.1,XP_007249313.1,-
3213,2572,XP_007248041.2,NP_001278192.1,?
3214,2573,XP_007248041.2,XP_007240131.2,+
3215,3842,XP_007248041.2,XP_007245463.3,?
3216,2577,XP_007248041.2,XP_007249281.4,?
3217,2574,XP_007248041.2,XP_007249557.1,-
3218,2578,XP_007248041.2,XP_022532460.2,?
3219,3847,XP_007248041.2,XP_049321496.1,+
3220,4630,XP_007248065.1,XP_007228478.3,+
3221,4616,XP_007248065.1,XP_007229906.3,?
3222,4631,XP_007248065.1,XP_007241082.3,+
3223,4626,XP_007248065.1,XP_007242989.3,?
3224,4620,XP_007248065.1,XP_007249126.1,+
3225,5934,XP_007248065.1,XP_007251223.2,-
3226,4622,XP_007248065.1,XP_007251596.3,?
3227,4613,XP_007248065.1,XP_007259060.2,?
3228,4619,XP_007248065.1,XP_007259928.1,-
3229,4627,XP_007248065.1,XP_015456643.3,-
3230,4614,XP_007248065.1,XP_022527170.1,?
3231,4617,XP_007248065.1,XP_022533297.2,+
3232,4628,XP_007248065.1,XP_022535305.1,-
3233,5933,XP_007248065.1,XP_049323949.1,?
3234,4624,XP_007248065.1,XP_049331473.1,?
3235,4625,XP_007248065.1,XP_049331676.1,-
3236,4629,XP_007248065.1,XP_049334702.1,-
3237,4615,XP_007248065.1,XP_049338695.1,?
3238,2591,XP_007248238.1,XP_007237510.2,+
3239,2592,XP_007248238.1,XP_007237824.1,?
3240,2597,XP_007248238.1,XP_007245181.3,+
3241,2590,XP_007248238.1,XP_007247543.2,?
3242,2595,XP_007248238.1,XP_007249118.1,+
3243,2593,XP_007248238.1,XP_007254020.3,+
3244,3862,XP_007248238.1,XP_007261072.1,?
3245,3863,XP_007248238.1,XP_022534166.2,+
3246,2203,XP_007248267.2,XP_007254506.2,+
3247,2207,XP_007248267.2,XP_007257128.2,?
3248,2205,XP_007248267.2,XP_007258907.2,+
3249,1406,XP_007248267.2,XP_022520680.1,+
3250,2204,XP_007248267.2,XP_049318691.1,-
3251,2206,XP_007248267.2,XP_049331983.1,+
3252,5443,XP_007248305.3,XP_007256780.1,-
3253,5442,XP_007248305.3,XP_015462655.3,-
3254,5533,XP_007248419.3,NP_001278181.1,?
3255,7209,XP_007248419.3,XP_007227989.3,+
3256,7083,XP_007248419.3,XP_007227997.3,+
3257,7239,XP_007248419.3,XP_007228114.1,+
3258,7444,XP_007248419.3,XP_007228125.2,?
3259,7193,XP_007248419.3,XP_007228126.2,+
3260,5718,XP_007248419.3,XP_007228244.1,?
3261,7183,XP_007248419.3,XP_007228255.3,+
3262,7383,XP_007248419.3,XP_007228297.3,+
3263,7487,XP_007248419.3,XP_007228381.1,+
3264,7022,XP_007248419.3,XP_007228423.2,+
3265,6977,XP_007248419.3,XP_007228437.3,+
3266,5656,XP_007248419.3,XP_007228805.3,?
3267,7406,XP_007248419.3,XP_007229051.3,?
3268,6995,XP_007248419.3,XP_007229224.3,?
3269,7187,XP_007248419.3,XP_007229557.3,+
3270,5770,XP_007248419.3,XP_007229699.3,?
3271,6969,XP_007248419.3,XP_007229800.1,-
3272,5541,XP_007248419.3,XP_007229817.1,+
3273,5578,XP_007248419.3,XP_007229890.1,+
3274,7041,XP_007248419.3,XP_007229906.3,+
3275,7164,XP_007248419.3,XP_007229949.3,+
3276,6961,XP_007248419.3,XP_007230096.3,-
3277,5647,XP_007248419.3,XP_007230175.2,?
3278,7370,XP_007248419.3,XP_007230234.3,+
3279,7375,XP_007248419.3,XP_007230303.3,?
3280,7469,XP_007248419.3,XP_007230395.2,?
3281,7160,XP_007248419.3,XP_007230550.1,?
3282,7295,XP_007248419.3,XP_007230636.1,+
3283,7138,XP_007248419.3,XP_007230953.1,?
3284,5559,XP_007248419.3,XP_007231367.2,?
3285,7044,XP_007248419.3,XP_007231643.3,+
3286,5655,XP_007248419.3,XP_007231717.2,?
3287,7484,XP_007248419.3,XP_007231962.3,?
3288,7276,XP_007248419.3,XP_007231993.3,+
3289,5645,XP_007248419.3,XP_007232077.3,+
3290,7176,XP_007248419.3,XP_007232297.2,?
3291,5550,XP_007248419.3,XP_007232501.3,?
3292,5649,XP_007248419.3,XP_007232503.1,+
3293,5798,XP_007248419.3,XP_007232516.2,?
3294,5517,XP_007248419.3,XP_007232595.2,?
3295,5522,XP_007248419.3,XP_007232647.3,?
3296,7464,XP_007248419.3,XP_007232725.3,-
3297,5746,XP_007248419.3,XP_007232858.1,?
3298,7490,XP_007248419.3,XP_007232907.2,+
3299,5534,XP_007248419.3,XP_007233065.3,?
3300,5675,XP_007248419.3,XP_007233103.2,-
3301,7366,XP_007248419.3,XP_007233449.3,+
3302,7292,XP_007248419.3,XP_007233695.2,+
3303,7345,XP_007248419.3,XP_007233792.3,+
3304,7091,XP_007248419.3,XP_007234039.2,?
3305,7145,XP_007248419.3,XP_007234045.2,?
3306,7419,XP_007248419.3,XP_007234235.3,?
3307,6954,XP_007248419.3,XP_007234270.2,+
3308,7172,XP_007248419.3,XP_007234352.1,+
3309,6942,XP_007248419.3,XP_007234374.2,?
3310,7364,XP_007248419.3,XP_007234490.2,+
3311,7181,XP_007248419.3,XP_007234532.1,+
3312,5753,XP_007248419.3,XP_007234590.2,?
3313,5553,XP_007248419.3,XP_007234614.1,?
3314,5728,XP_007248419.3,XP_007234693.3,+
3315,5741,XP_007248419.3,XP_007234845.1,?
3316,5561,XP_007248419.3,XP_007234932.3,?
3317,5767,XP_007248419.3,XP_007235021.2,?
3318,7150,XP_007248419.3,XP_007235048.2,?
3319,7011,XP_007248419.3,XP_007235106.2,?
3320,5622,XP_007248419.3,XP_007235107.1,+
3321,7359,XP_007248419.3,XP_007235115.2,+
3322,7361,XP_007248419.3,XP_007235128.2,?
3323,6948,XP_007248419.3,XP_007235314.3,+
3324,7268,XP_007248419.3,XP_007235360.1,+
3325,7161,XP_007248419.3,XP_007235395.3,?
3326,5502,XP_007248419.3,XP_007235405.2,+
3327,7397,XP_007248419.3,XP_007235873.3,+
3328,7243,XP_007248419.3,XP_007235925.1,?
3329,5636,XP_007248419.3,XP_007236017.1,+
3330,5799,XP_007248419.3,XP_007236064.1,+
3331,7478,XP_007248419.3,XP_007236104.1,+
3332,7255,XP_007248419.3,XP_007236235.3,+
3333,5740,XP_007248419.3,XP_007236237.1,?
3334,7465,XP_007248419.3,XP_007236347.3,+
3335,5537,XP_007248419.3,XP_007236532.1,+
3336,7206,XP_007248419.3,XP_007236609.3,+
3337,6998,XP_007248419.3,XP_007236884.3,+
3338,5648,XP_007248419.3,XP_007237040.3,?
3339,5637,XP_007248419.3,XP_007237155.3,?
3340,7238,XP_007248419.3,XP_007237162.3,?
3341,5600,XP_007248419.3,XP_007237287.3,?
3342,7051,XP_007248419.3,XP_007237292.3,+
3343,7387,XP_007248419.3,XP_007237827.2,?
3344,7280,XP_007248419.3,XP_007238263.3,?
3345,7405,XP_007248419.3,XP_007238437.1,?
3346,5742,XP_007248419.3,XP_007238593.3,+
3347,5696,XP_007248419.3,XP_007238715.2,+
3348,7310,XP_007248419.3,XP_007239051.3,?
3349,7019,XP_007248419.3,XP_007239105.3,-
3350,7136,XP_007248419.3,XP_007239109.2,?
3351,6938,XP_007248419.3,XP_007239333.2,+
3352,5771,XP_007248419.3,XP_007240145.2,?
3353,7246,XP_007248419.3,XP_007240188.3,?
3354,5791,XP_007248419.3,XP_007240217.2,+
3355,6965,XP_007248419.3,XP_007240343.3,+
3356,7125,XP_007248419.3,XP_007240471.3,?
3357,7061,XP_007248419.3,XP_007240514.3,+
3358,7105,XP_007248419.3,XP_007240531.1,+
3359,5760,XP_007248419.3,XP_007240834.1,+
3360,7326,XP_007248419.3,XP_007241007.3,+
3361,7259,XP_007248419.3,XP_007241080.2,+
3362,7414,XP_007248419.3,XP_007241082.3,+
3363,7445,XP_007248419.3,XP_007241455.3,+
3364,7153,XP_007248419.3,XP_007241771.2,?
3365,7090,XP_007248419.3,XP_007242151.3,+
3366,7096,XP_007248419.3,XP_007242189.3,+
3367,7235,XP_007248419.3,XP_007243387.1,+
3368,5723,XP_007248419.3,XP_007243953.2,+
3369,5616,XP_007248419.3,XP_007243979.2,?
3370,5573,XP_007248419.3,XP_007244058.1,-
3371,7320,XP_007248419.3,XP_007244225.3,+
